"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TP226" "continuous" 4052 TRUE "14.7291867759282" "6.16206120461644" "0.0279779158002686" "None" "None" 0.0279779158002686 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.225571946139665
"URXUSB" "continuous" 998 TRUE "11.7627350733532" "5.20383851029303" "0.0364259339352637" "None" "None" 0.0364259339352637 "LBXIRN_SIR" "WTSHM4YR" 1 0.276408557508766
"URXETL" "continuous" 1092 TRUE "0.00294297649714146" "0.00141871141023468" "0.0526604096788074" "None" "None" 0.0526604096788074 "LBXIRN_SIR" "WTSPH4YR" 1 0.37739960269812
"DR1TPHOS" "continuous" 4052 TRUE "0.00219817588125552" "0.00113105952976414" "0.0677643314055976" "None" "None" 0.0677643314055976 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.460084144806426
"DR1TP225" "continuous" 4052 TRUE "69.9056175658626" "37.2144942195021" "0.0766154164576667" "None" "None" 0.0766154164576667 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.49416943615195
"DR1TZINC" "continuous" 4052 TRUE "-0.19267499212104" "0.106312651747928" "0.0866484294387527" "None" "None" 0.0866484294387527 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.532268923695195
"DR1TP205" "continuous" 4052 TRUE "14.9743947749971" "8.78760557959171" "0.105575623860067" "None" "None" 0.105575623860067 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.618732048601803
"DR1TCALC" "continuous" 4052 TRUE "0.00206244530972986" "0.00122796866780824" "0.110316566804973" "None" "None" 0.110316566804973 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.618732048601803
"URXUBA" "continuous" 974 TRUE "0.310243737349046" "0.193525309587057" "0.126311302558367" "None" "None" 0.126311302558367 "LBXIRN_SIR" "WTSHM4YR" 1 0.678923251251223
"LBXLUZ" "continuous" 2118 TRUE "0.232843805157334" "0.131614086333452" "0.137099328416144" "None" "None" 0.137099328416144 "LBXIRN_SIR" "WTMEC4YR" 1 0.707432534627305
"URXGNS" "continuous" 1094 TRUE "-0.00534853790631345" "0.00369879293946589" "0.165358919272234" "None" "None" 0.165358919272234 "LBXIRN_SIR" "WTSPH4YR" 1 0.800842368866242
"LBXCRY" "continuous" 2105 TRUE "0.108211836418561" "0.0677629828386456" "0.171173778622322" "None" "None" 0.171173778622322 "LBXIRN_SIR" "WTMEC4YR" 1 0.800842368866242
"URXUTL" "continuous" 1011 TRUE "17.0830713232766" "12.0636898745259" "0.173826250606626" "None" "None" 0.173826250606626 "LBXIRN_SIR" "WTSHM4YR" 1 0.800842368866242
"URXUPB" "continuous" 1032 TRUE "-0.404947976462235" "0.305827982951736" "0.202037751119849" "None" "None" 0.202037751119849 "LBXIRN_SIR" "WTSHM4YR" 1 0.855083681292222
"DR1TS040" "continuous" 4052 TRUE "2.43027095410781" "1.8400906683516" "0.203136545710666" "None" "None" 0.203136545710666 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.855083681292222
"URXUCS" "continuous" 1032 TRUE "-0.0693564774978073" "0.0538434108650378" "0.21401956093053" "None" "None" 0.21401956093053 "LBXIRN_SIR" "WTSHM4YR" 1 0.855083681292222
"LBXBPB" "continuous" 4284 TRUE "0.425071396496729" "0.335059885401174" "0.220730239480954" "None" "None" 0.220730239480954 "LBXIRN_SIR" "WTMEC4YR" 1 0.855083681292222
"URXMNP" "continuous" 1089 TRUE "0.329796484322624" "0.261999246272722" "0.224195318888065" "None" "None" 0.224195318888065 "LBXIRN_SIR" "WTSPH4YR" 1 0.855083681292222
"LBXIHG" "continuous" 963 TRUE "-11.9607275552829" "9.52707619672157" "0.225370892743686" "None" "None" 0.225370892743686 "LBXIRN_SIR" "WTMEC4YR" 1 0.855083681292222
"URXMOH" "continuous" 588 TRUE "-0.0232918385321562" "0.017156855365506" "0.232653130840223" "None" "None" 0.232653130840223 "LBXIRN_SIR" "WTSPH4YR" 1 0.857492967953963
"LBXRST" "continuous" 3037 TRUE "1.74496283996482" "1.44595665915953" "0.243134948648739" "None" "None" 0.243134948648739 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TP204" "continuous" 4052 TRUE "11.4951626807174" "10.0104436177642" "0.26587007705079" "None" "None" 0.26587007705079 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DRD370BQ" "continuous" 667 TRUE "-1.05832558256793" "0.922390362556971" "0.266249863729251" "None" "None" 0.266249863729251 "LBXIRN_SIR" "WTDR4YR (18 observations are missing weights)" 1 0.867491110658982
"URXMHH" "continuous" 588 TRUE "-0.0185448635010041" "0.0148427515283712" "0.266810300399643" "None" "None" 0.266810300399643 "LBXIRN_SIR" "WTSPH4YR" 1 0.867491110658982
"URXDMA" "continuous" 1039 TRUE "0.00808556306655535" "0.00728313593157761" "0.281534443158854" "None" "None" 0.281534443158854 "LBXIRN_SIR" "WTSPH4YR" 1 0.867491110658982
"URXDAZ" "continuous" 1093 TRUE "-0.00183461517135458" "0.00165717573185063" "0.282838010887414" "None" "None" 0.282838010887414 "LBXIRN_SIR" "WTSPH4YR" 1 0.867491110658982
"DR1TLYCO" "continuous" 2227 TRUE "-0.000135747619566752" "0.00011507000714228" "0.291187686636907" "None" "None" 0.291187686636907 "LBXIRN_SIR" "WTDR4YR" 1 0.867491110658982
"DR1TPFAT" "continuous" 4052 TRUE "0.0943642030949669" "0.088107184587987" "0.298313539294886" "None" "None" 0.298313539294886 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TS060" "continuous" 4052 TRUE "3.8086764323217" "3.73742396145651" "0.32167472574256" "None" "None" 0.32167472574256 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TVB12" "continuous" 4052 TRUE "-0.118030730507697" "0.117172231334669" "0.327128065584281" "None" "None" 0.327128065584281 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TTHEO" "continuous" 4052 TRUE "-0.00426946254311899" "0.00426122054842472" "0.329655187665927" "None" "None" 0.329655187665927 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"LBXB12" "continuous" 3950 TRUE "-0.00259158500532019" "0.00265533277766283" "0.342003531688748" "None" "None" 0.342003531688748 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TP182" "continuous" 4052 TRUE "0.0918797976752054" "0.0951049268615201" "0.346801498372449" "None" "None" 0.346801498372449 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TPOTA" "continuous" 4052 TRUE "0.00062833300978257" "0.000672416920595259" "0.362444468758662" "None" "None" 0.362444468758662 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TMAGN" "continuous" 4052 TRUE "0.00535295867796146" "0.00575875891594866" "0.36491176515178" "None" "None" 0.36491176515178 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DRD370B" "categorical" 1271 TRUE "None" "None" "None" "0.36785382753005" "None" 0.36785382753005 "LBXIRN_SIR" "WTDR4YR (49 observations are missing weights)" 1 0.867491110658982
"DR1TPROT" "continuous" 4052 TRUE "0.0220850411057552" "0.0239185032857861" "0.36803981873984" "None" "None" 0.36803981873984 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"URXEQU" "continuous" 1015 TRUE "0.0221807367934599" "0.0247221839371936" "0.381456009410172" "None" "None" 0.381456009410172 "LBXIRN_SIR" "WTSPH4YR" 1 0.867491110658982
"DR1TIRON" "continuous" 4052 TRUE "0.0862357910733172" "0.0978512193268612" "0.389774685359291" "None" "None" 0.389774685359291 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TFDFE" "continuous" 2227 TRUE "0.00288427758366888" "0.00311186608401614" "0.396533948491615" "None" "None" 0.396533948491615 "LBXIRN_SIR" "WTDR4YR" 1 0.867491110658982
"LBXRBF" "continuous" 3963 TRUE "0.00786134695199538" "0.00922015996406943" "0.40506947933482" "None" "None" 0.40506947933482 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TFA" "continuous" 2227 TRUE "0.00541442169522316" "0.00600484885234449" "0.408561349328559" "None" "None" 0.408561349328559 "LBXIRN_SIR" "WTDR4YR" 1 0.867491110658982
"URXUUR" "continuous" 551 TRUE "60.5141914486993" "71.8717337802811" "0.438207436743441" "None" "None" 0.438207436743441 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"URXUTU" "continuous" 990 TRUE "-2.00899952651535" "2.58293066647681" "0.446791336279179" "None" "None" 0.446791336279179 "LBXIRN_SIR" "WTSHM4YR" 1 0.867491110658982
"URXUCD" "continuous" 985 TRUE "7.50125714417095" "9.83975426898336" "0.455730348818644" "None" "None" 0.455730348818644 "LBXIRN_SIR" "WTSHM4YR" 1 0.867491110658982
"DR1TM181" "continuous" 4052 TRUE "-0.0494488342877196" "0.0652655034690971" "0.458461497634235" "None" "None" 0.458461497634235 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"LBXCBC" "continuous" 2119 TRUE "-1.2306947191802" "1.54233795397434" "0.461104173918009" "None" "None" 0.461104173918009 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TP183" "continuous" 4052 TRUE "0.877448423606553" "1.17238993308698" "0.463870415971328" "None" "None" 0.463870415971328 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TS180" "continuous" 4052 TRUE "-0.194502761701724" "0.260950421250286" "0.465674711092132" "None" "None" 0.465674711092132 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"SMD430" "continuous" 929 TRUE "0.105109442002152" "0.14105021275282" "0.465775664725073" "None" "None" 0.465775664725073 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"LBXALC" "continuous" 2119 TRUE "-0.186494210069303" "0.239019958461335" "0.470551587939695" "None" "None" 0.470551587939695 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TM161" "continuous" 4052 TRUE "-1.00934996003148" "1.3719844336992" "0.471400327020735" "None" "None" 0.471400327020735 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"DR1TS100" "continuous" 4052 TRUE "1.87613377660208" "2.59695003774209" "0.479307429683978" "None" "None" 0.479307429683978 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"LBXRPL" "continuous" 3390 TRUE "0.316021843272109" "0.437488101490895" "0.479356666719859" "None" "None" 0.479356666719859 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TNIAC" "continuous" 4052 TRUE "0.0670256412629028" "0.093138221510913" "0.480989197104147" "None" "None" 0.480989197104147 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"LBXDFS" "continuous" 922 TRUE "0.990628532234589" "1.38236306331285" "0.482804237153383" "None" "None" 0.482804237153383 "LBXIRN_SIR" "WTMEC4YR" 1 0.867491110658982
"DR1TMFAT" "continuous" 4052 TRUE "-0.044283116945954" "0.061992019117826" "0.484181085018967" "None" "None" 0.484181085018967 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.867491110658982
"LBXBCD" "continuous" 4284 TRUE "4.62629633363538" "6.71207930613447" "0.499455770468483" "None" "None" 0.499455770468483 "LBXIRN_SIR" "WTMEC4YR" 1 0.879195845902093
"DR1TFIBE" "continuous" 4052 TRUE "0.0551792409406508" "0.0822328177804938" "0.510732211808013" "None" "None" 0.510732211808013 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.879195845902093
"LBXME" "continuous" 3242 TRUE "0.067995428370497" "0.102192049689502" "0.514250717067783" "None" "None" 0.514250717067783 "LBXIRN_SIR" "WTMEC4YR" 1 0.879195845902093
"URXUMO" "continuous" 985 TRUE "0.0111651066133286" "0.0169317587777969" "0.517975847198132" "None" "None" 0.517975847198132 "LBXIRN_SIR" "WTSHM4YR" 1 0.879195845902093
"LBXVID" "continuous" 1712 TRUE "0.0889828177005711" "0.134057636747976" "0.536217145493476" "None" "None" 0.536217145493476 "LBXIRN_SIR" "WTMEC4YR" 1 0.889401995589325
"URXMIB" "continuous" 588 TRUE "0.0630067997409648" "0.0953032128203029" "0.537777950821452" "None" "None" 0.537777950821452 "LBXIRN_SIR" "WTSPH4YR" 1 0.889401995589325
"DR1TM201" "continuous" 4052 TRUE "3.31570902344085" "5.75130336659746" "0.571407229046089" "None" "None" 0.571407229046089 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.902714421892582
"DR1TCAFF" "continuous" 4052 TRUE "-0.0150360657963559" "0.0263409387402126" "0.575176220812587" "None" "None" 0.575176220812587 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.902714421892582
"LBXVIE" "continuous" 3898 TRUE "0.00232131434450339" "0.00408415559633154" "0.576806016214762" "None" "None" 0.576806016214762 "LBXIRN_SIR" "WTMEC4YR" 1 0.902714421892582
"DR1TS080" "continuous" 4052 TRUE "2.67733102197525" "4.73359157767778" "0.578647124501722" "None" "None" 0.578647124501722 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.902714421892582
"URXUCO" "continuous" 1032 TRUE "1.23042249178133" "2.19556217975275" "0.582106325734348" "None" "None" 0.582106325734348 "LBXIRN_SIR" "WTSHM4YR" 1 0.902714421892582
"SMD410" "categorical" 4292 TRUE "None" "None" "None" "0.598152840489867" "None" 0.598152840489867 "LBXIRN_SIR" "WTMEC4YR" 1 0.902714421892582
"DR1TSELE" "continuous" 4052 TRUE "0.0128690211582852" "0.0247077507233966" "0.60882002571332" "None" "None" 0.60882002571332 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.902714421892582
"DR1TS140" "continuous" 4052 TRUE "0.310148808514692" "0.59760592790807" "0.610093160739289" "None" "None" 0.610093160739289 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.902714421892582
"DRD340" "categorical" 2332 TRUE "None" "None" "None" "0.610532233878961" "None" 0.610532233878961 "LBXIRN_SIR" "WTDR4YR (96 observations are missing weights)" 1 0.902714421892582
"DR1TATOC" "continuous" 2227 TRUE "-0.085471710598349" "0.15986617045738" "0.615805187027498" "None" "None" 0.615805187027498 "LBXIRN_SIR" "WTDR4YR" 1 0.902714421892582
"LBXBEC" "continuous" 2116 TRUE "0.0515537222145004" "0.102110248368677" "0.635100936543581" "None" "None" 0.635100936543581 "LBXIRN_SIR" "WTMEC4YR" 1 0.913453595157465
"DR1TS120" "continuous" 4052 TRUE "0.478293764625182" "1.02700349406401" "0.64700321939221" "None" "None" 0.64700321939221 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.913453595157465
"DR1TVB6" "continuous" 4052 TRUE "0.298236002392246" "0.665430493626033" "0.659367558747085" "None" "None" 0.659367558747085 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.913453595157465
"URXMBP" "continuous" 1089 TRUE "0.00803582874543538" "0.018042388580258" "0.661350945294885" "None" "None" 0.661350945294885 "LBXIRN_SIR" "WTSPH4YR" 1 0.913453595157465
"LBXHBS" "categorical" 3922 TRUE "None" "None" "None" "0.668749671976449" "None" 0.668749671976449 "LBXIRN_SIR" "WTMEC4YR" 1 0.913453595157465
"DR1TBCAR" "continuous" 2227 TRUE "-0.000158488773188872" "0.000354424305433917" "0.673456228984417" "None" "None" 0.673456228984417 "LBXIRN_SIR" "WTDR4YR" 1 0.913453595157465
"LBDRUIU" "continuous" 3242 TRUE "0.0118366433935226" "0.0278605810272829" "0.675979306108793" "None" "None" 0.675979306108793 "LBXIRN_SIR" "WTMEC4YR" 1 0.913453595157465
"LBXMS1" "categorical" 2308 TRUE "None" "None" "None" "0.679779419652067" "None" 0.679779419652067 "LBXIRN_SIR" "WTMEC4YR" 1 0.913453595157465
"URXMHP" "continuous" 1089 TRUE "-0.03773621473232" "0.108353948999507" "0.731678900135669" "None" "None" 0.731678900135669 "LBXIRN_SIR" "WTSPH4YR" 1 0.951054636103321
"DR1TLZ" "continuous" 2227 TRUE "-9.69463656482724e-05" "0.000287685246752611" "0.749811090074402" "None" "None" 0.749811090074402 "LBXIRN_SIR" "WTDR4YR" 1 0.951054636103321
"DRD350HQ" "continuous" 574 TRUE "0.36984758548841" "1.14815511524639" "0.751529766883705" "None" "None" 0.751529766883705 "LBXIRN_SIR" "WTDR4YR (24 observations are missing weights)" 1 0.951054636103321
"URXETD" "continuous" 1091 TRUE "0.00327660087110629" "0.0102168858350435" "0.752127752693877" "None" "None" 0.752127752693877 "LBXIRN_SIR" "WTSPH4YR" 1 0.951054636103321
"LBXTHG" "continuous" 1002 TRUE "0.250892935643352" "0.79066584037465" "0.754653130539701" "None" "None" 0.754653130539701 "LBXIRN_SIR" "WTMEC4YR" 1 0.951054636103321
"DR1TM221" "continuous" 4052 TRUE "-2.64567217694858" "9.30186238595713" "0.779331749276377" "None" "None" 0.779331749276377 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.951054636103321
"URXMEP" "continuous" 1089 TRUE "0.000590816240749836" "0.00210418050429115" "0.782079410958209" "None" "None" 0.782079410958209 "LBXIRN_SIR" "WTSPH4YR" 1 0.951054636103321
"DR1TVB1" "continuous" 4052 TRUE "0.377671649274378" "1.40663251897692" "0.791372499180972" "None" "None" 0.791372499180972 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.951054636103321
"DRD360" "categorical" 2331 TRUE "None" "None" "None" "0.791679416236283" "None" 0.791679416236283 "LBXIRN_SIR" "WTDR4YR (96 observations are missing weights)" 1 0.951054636103321
"DR1TVB2" "continuous" 4052 TRUE "0.213258139408897" "0.81959645983159" "0.797663436871152" "None" "None" 0.797663436871152 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.951054636103321
"URXMC1" "continuous" 588 TRUE "-0.0573793306136591" "0.212320040757136" "0.797768527407227" "None" "None" 0.797768527407227 "LBXIRN_SIR" "WTSPH4YR" 1 0.951054636103321
"DR1TACAR" "continuous" 2227 TRUE "-0.000342953273886222" "0.00127936608318564" "0.799356789256068" "None" "None" 0.799356789256068 "LBXIRN_SIR" "WTDR4YR" 1 0.951054636103321
"use_water_treatment" "categorical" 4278 TRUE "None" "None" "None" "0.803604304924512" "None" 0.803604304924512 "LBXIRN_SIR" "WTMEC4YR" 1 0.951054636103321
"DR1TVARA" "continuous" 2227 TRUE "-0.000323628986925856" "0.00134150536795356" "0.818947460200563" "None" "None" 0.818947460200563 "LBXIRN_SIR" "WTDR4YR" 1 0.960402021507933
"LBXVAR" "continuous" 3242 TRUE "-0.0314619071448834" "0.148698226814506" "0.834810112008546" "None" "None" 0.834810112008546 "LBXIRN_SIR" "WTMEC4YR" 1 0.970184724766688
"DR1TS160" "continuous" 4052 TRUE "-0.0224671930933332" "0.125596273319487" "0.860026681331398" "None" "None" 0.860026681331398 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.976485574615966
"DR1TKCAL" "continuous" 4052 TRUE "0.000195308162676357" "0.00116146555536777" "0.868335040177939" "None" "None" 0.868335040177939 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.976485574615966
"DR1TCARB" "continuous" 4052 TRUE "0.00130703048923907" "0.00788089542945754" "0.870125186940651" "None" "None" 0.870125186940651 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.976485574615966
"URXMNM" "continuous" 588 TRUE "0.00554938953480436" "0.0325347311195336" "0.871250646299431" "None" "None" 0.871250646299431 "LBXIRN_SIR" "WTSPH4YR" 1 0.976485574615966
"DR1TSUGR" "continuous" 2227 TRUE "-0.0024281773458595" "0.0155965030160842" "0.882369807763307" "None" "None" 0.882369807763307 "LBXIRN_SIR" "WTDR4YR" 1 0.976485574615966
"DR1TFF" "continuous" 2227 TRUE "0.0015873730395562" "0.0121450287338479" "0.901107342933858" "None" "None" 0.901107342933858 "LBXIRN_SIR" "WTDR4YR" 1 0.976485574615966
"DR1TTFAT" "continuous" 4052 TRUE "-0.00296678326187547" "0.0235463693546731" "0.901130601705452" "None" "None" 0.901130601705452 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.976485574615966
"LBXHA" "categorical" 4224 TRUE "None" "None" "None" "0.913276371873286" "None" 0.913276371873286 "LBXIRN_SIR" "WTMEC4YR" 1 0.976485574615966
"DR1TCRYP" "continuous" 2227 TRUE "0.000389749945795" "0.00347460279819238" "0.915051877702154" "None" "None" 0.915051877702154 "LBXIRN_SIR" "WTDR4YR" 1 0.976485574615966
"URXMZP" "continuous" 1089 TRUE "0.000677920714330415" "0.00648953561134467" "0.917956610616436" "None" "None" 0.917956610616436 "LBXIRN_SIR" "WTSPH4YR" 1 0.976485574615966
"LBDDWS" "continuous" 776 TRUE "-0.00015669169605855" "0.00161343934584148" "0.923707015697742" "None" "None" 0.923707015697742 "LBXIRN_SIR" "WTMEC4YR" 1 0.976485574615966
"LBXTO1" "continuous" 3205 TRUE "-0.00170430926983812" "0.0194289365643369" "0.931067640912898" "None" "None" 0.931067640912898 "LBXIRN_SIR" "WTMEC4YR" 1 0.976485574615966
"DR1TCOPP" "continuous" 4052 TRUE "0.056023712349775" "0.796706531895648" "0.944715020355823" "None" "None" 0.944715020355823 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.97714083587716
"DR1TRET" "continuous" 2227 TRUE "-0.000111235452579627" "0.0015871253456523" "0.946841895229806" "None" "None" 0.946841895229806 "LBXIRN_SIR" "WTDR4YR" 1 0.97714083587716
"LBXLYC" "continuous" 2114 TRUE "0.00475285233103302" "0.095505751331139" "0.96223638062241" "None" "None" 0.96223638062241 "LBXIRN_SIR" "WTMEC4YR" 1 0.985146770637229
"DR1TVC" "continuous" 4052 TRUE "-0.00022274383561492" "0.00894258490977186" "0.980402236754827" "None" "None" 0.980402236754827 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.995841642058052
"DR1TSFAT" "continuous" 4052 TRUE "0.000592833219555029" "0.0642929466742681" "0.992744389014109" "None" "None" 0.992744389014109 "LBXIRN_SIR" "WTDR4YR (53 observations are missing weights)" 1 0.998253049651025
"DR1TVK" "continuous" 2227 TRUE "-1.41005762478308e-05" "0.00612801320782766" "0.998253049651025" "None" "None" 0.998253049651025 "LBXIRN_SIR" "WTDR4YR" 1 0.998253049651025
