"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TMAGN" "continuous" 9563 TRUE "0.00033307532648346" "3.80673488300766e-05" "1.70259886151485e-07" "None" "None" 1.70259886151485e-07 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 5.43129036823237e-05 4.93753669839306e-06
"MAGNESIUM_mg" "continuous" 9566 TRUE "0.000425655485092492" "5.11107270737415e-05" "3.27936516743322e-07" "None" "None" 3.27936516743322e-07 "logLBXB12" "WTMEC4YR" 0.00010461174884112 8.71764573675998e-06
"taking_birth_control" "categorical" 1418 TRUE "None" "None" "None" "6.11740262814916e-07" "None" 6.11740262814916e-07 "logLBXB12" "WTMEC4YR" 0.000195145143837958 1.50111649106122e-05
"DR1TPOTA" "continuous" 9563 TRUE "3.21238165584165e-05" "4.17629193784063e-06" "9.19471668666578e-07" "None" "None" 9.19471668666578e-07 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.000293311462304638 2.09508187360456e-05
"DR1TPROT" "continuous" 9563 TRUE "0.000875322967464544" "0.000119096663827236" "1.63613736494025e-06" "None" "None" 1.63613736494025e-06 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.000521927819415941 3.47951879610627e-05
"SELENIUM_mcg" "continuous" 9575 TRUE "0.00103046543263519" "0.000141242226851651" "1.79426994692526e-06" "None" "None" 1.79426994692526e-06 "logLBXB12" "WTMEC4YR" 0.000572372113069158 3.57732570668223e-05
"LBXRPL" "continuous" 8472 TRUE "0.0198240111993364" "0.00275431213193528" "2.12478247264843e-06" "None" "None" 2.12478247264843e-06 "logLBXB12" "WTMEC4YR" 0.000677805608774848 3.98709181632263e-05
"DR1TVB1" "continuous" 9563 TRUE "0.0449303739391799" "0.00639429261180213" "2.85931692001859e-06" "None" "None" 2.85931692001859e-06 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.000912122097485931 5.06734498603295e-05
"DR1TIRON" "continuous" 9563 TRUE "0.0042959704744596" "0.000645405385699417" "5.51820752568881e-06" "None" "None" 5.51820752568881e-06 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.00176030820069473 9.26478000365648e-05
"VITAMIN_A_IU" "continuous" 9572 TRUE "1.37779831852372e-05" "2.12355429944169e-06" "7.48243280050746e-06" "None" "None" 7.48243280050746e-06 "logLBXB12" "WTMEC4YR" 0.00238689606336188 0.000119344803168094
"DR1TZINC" "continuous" 9563 TRUE "0.0043610259130223" "0.000715341005344925" "1.54459360137827e-05" "None" "None" 1.54459360137827e-05 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.00492725358839667 0.000229811719344934
"IRON_mg" "continuous" 9556 TRUE "0.00306843152733337" "0.000504451521994587" "1.58490840927541e-05" "None" "None" 1.58490840927541e-05 "logLBXB12" "WTMEC4YR" 0.00505585782558855 0.000229811719344934
"total_days_drink_year" "continuous" 4609 TRUE "-0.000285048968886164" "5.09230731059117e-05" "4.00551476233683e-05" "None" "None" 4.00551476233683e-05 "logLBXB12" "WTMEC4YR" 0.0127775920918545 0.000555547482254543
"DR1TVB6" "continuous" 9563 TRUE "0.0284341423511752" "0.00520851352906792" "5.24896093481056e-05" "None" "None" 5.24896093481056e-05 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.0167441853820457 0.000697674390918571
"LBXMIR" "continuous" 2941 TRUE "0.0155564207426779" "0.00289251607268257" "6.1553429797548e-05" "None" "None" 6.1553429797548e-05 "logLBXB12" "WTSPO4YR" 0.0196355441054178 0.000785421764216713
"DR1TFIBE" "continuous" 9563 TRUE "0.00293010578790337" "0.000579496540460712" "0.000116842356492634" "None" "None" 0.000116842356492634 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.0372727117211502 0.00143356583542885
"URXMZP" "continuous" 3225 TRUE "-0.000673871759420506" "0.000134595968652074" "0.000129130584685419" "None" "None" 0.000129130584685419 "logLBXB12" "WTSPH4YR" 0.0411926565146487 0.00152565394498699
"DR1TNIAC" "continuous" 9563 TRUE "0.00205994182172106" "0.000417068683520181" "0.000148003363633028" "None" "None" 0.000148003363633028 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.0472130729989361 0.00168618117853343
"LBXRST" "continuous" 7679 TRUE "0.0671494376917405" "0.0147697815292707" "0.000330308031279147" "None" "None" 0.000330308031279147 "logLBXB12" "WTMEC4YR" 0.105368261978048 0.00363338834407062
"LBXGHC" "continuous" 2913 TRUE "1.19000137354542" "0.274161737113297" "0.000506112832258145" "None" "None" 0.000506112832258145 "logLBXB12" "WTSPO4YR" 0.161449993490348 0.00538166644967827
"LBXCOT" "continuous" 9398 TRUE "-0.000205353830912092" "4.79836381914367e-05" "0.000574508883190756" "None" "None" 0.000574508883190756 "logLBXB12" "WTMEC4YR" 0.183268333737851 0.00591188173347907
"DR1TSELE" "continuous" 9563 TRUE "0.000410128140014023" "9.76266620458528e-05" "0.000677099090966659" "None" "None" 0.000677099090966659 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.215994610018364 0.00674983156307388
"URXMNP" "continuous" 3225 TRUE "0.00083523622210739" "0.000202132114626393" "0.000782067112235209" "None" "None" 0.000782067112235209 "logLBXB12" "WTSPH4YR" 0.249479408803032 0.00755998208494035
"LBX128" "continuous" 3033 TRUE "5.15924802222486" "1.25890163986572" "0.000839695105517526" "None" "None" 0.000839695105517526 "logLBXB12" "WTSPO4YR" 0.267862738660091 0.0076620493731462
"URXUPB" "continuous" 3059 TRUE "-0.0332746882150225" "0.00812040414573633" "0.000840663724326385" "None" "None" 0.000840663724326385 "logLBXB12" "WTSHM4YR" 0.268171728060117 0.0076620493731462
"LBXIHG" "continuous" 3003 TRUE "0.0447553046869611" "0.0111241026973243" "0.000881618191655146" "None" "None" 0.000881618191655146 "logLBXB12" "WTMEC4YR" 0.281236203137991 0.0077893799274246
"PHOSPHORUS_mg" "continuous" 9577 TRUE "0.000324312264742908" "7.98145009550896e-05" "0.000903470399105674" "None" "None" 0.000903470399105674 "logLBXB12" "WTMEC4YR" 0.28820705731471 0.0077893799274246
"VITAMIN_B_6_mg" "continuous" 9570 TRUE "0.00181881585348644" "0.000450889530909165" "0.00096118095827054" "None" "None" 0.00096118095827054 "logLBXB12" "WTMEC4YR" 0.306616725688302 0.00806886120232374
"SMD410" "categorical" 9576 TRUE "None" "None" "None" "0.00101541219858459" "None" 0.00101541219858459 "logLBXB12" "WTMEC4YR" 0.323916491348483 0.00830555106021752
"DR1TTHEO" "continuous" 9563 TRUE "0.000207656661838616" "5.43165994183264e-05" "0.00149799695829174" "None" "None" 0.00149799695829174 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 0.477861029695065 0.0119465257423766
"URXEQU" "continuous" 3012 TRUE "3.95756688509642e-05" "1.04265591983511e-05" "0.00158720133572231" "None" "None" 0.00158720133572231 "logLBXB12" "WTSPH4YR" 0.506317226095418 0.0123492006364736
"URXDMA" "continuous" 3072 TRUE "7.44774417750749e-05" "2.11205672818752e-05" "0.0028034118333262" "None" "None" 0.0028034118333262 "logLBXB12" "WTSPH4YR" 0.894288374831056 0.0212925803531204
"use_water_treatment" "categorical" 9539 TRUE "None" "None" "None" "0.00351742269537386" "None" 0.00351742269537386 "logLBXB12" "WTMEC4YR" 1 0.0260943683680061
"LBXVIA" "continuous" 9538 TRUE "0.00134986722158764" "0.000402127432193473" "0.00400926164156602" "None" "None" 0.00400926164156602 "logLBXB12" "WTMEC4YR" 1 0.0290671469013536
"LBXCBC" "continuous" 5068 TRUE "0.0895833124307897" "0.0116639231429269" "0.00458599938509662" "None" "None" 0.00458599938509662 "logLBXB12" "WTMEC4YR" 1 0.0325096400854627
"URXETL" "continuous" 3233 TRUE "6.38810603444114e-06" "1.99174754498536e-06" "0.00549293311087965" "None" "None" 0.00549293311087965 "logLBXB12" "WTSPH4YR" 1 0.0380922970080567
"LBXBEC" "continuous" 5070 TRUE "0.00499796023205889" "0.000733316235978192" "0.0064608911728739" "None" "None" 0.0064608911728739 "logLBXB12" "WTMEC4YR" 1 0.0438042008357234
"URXUPT" "continuous" 3059 TRUE "0.0425718015335635" "0.0136428203239404" "0.00659122771195838" "None" "None" 0.00659122771195838 "logLBXB12" "WTSHM4YR" 1 0.0438042008357234
"URXUSB" "continuous" 2945 TRUE "-0.0915603265750729" "0.0295063108712877" "0.00683569097046394" "None" "None" 0.00683569097046394 "logLBXB12" "WTSHM4YR" 1 0.0445017432566938
"DSDCOUNT" "continuous" 9579 TRUE "0.0203649532690284" "0.00669230989484777" "0.00775072977408485" "None" "None" 0.00775072977408485 "logLBXB12" "WTMEC4YR" 1 0.0494496559586614
"POTASSIUM_mg" "continuous" 9576 TRUE "0.000533273710394531" "0.000176246932490106" "0.00803630729891968" "None" "None" 0.00803630729891968 "logLBXB12" "WTMEC4YR" 1 0.050266314281478
"LBXVID" "continuous" 5000 TRUE "0.0059334554253842" "0.000982918614488159" "0.00911542552272124" "None" "None" 0.00911542552272124 "logLBXB12" "WTMEC4YR" 1 0.0559196296490015
"LBX177" "continuous" 2981 TRUE "1.12878653914841" "0.39010304678892" "0.010581470234323" "None" "None" 0.010581470234323 "logLBXB12" "WTSPO4YR" 1 0.0636884717877177
"LBXBPB" "continuous" 9571 TRUE "-0.00666455163475878" "0.00234947653576504" "0.0119061967433236" "None" "None" 0.0119061967433236 "logLBXB12" "WTMEC4YR" 1 0.0703347548355596
"LBXVTC" "continuous" 1184 TRUE "-0.0350341745371104" "0.0125909655854193" "0.013313530360782" "None" "None" 0.013313530360782 "logLBXB12" "WTMEC4YR" 1 0.0772184760925357
"quantity_drink_per_day" "continuous" 4605 TRUE "-0.00766901366370795" "0.00281679363876625" "0.0150578763113855" "None" "None" 0.0150578763113855 "logLBXB12" "WTMEC4YR" 1 0.085776116845214
"num_months_longest_job" "continuous" 5198 TRUE "-0.00023059814342541" "8.56758648397706e-05" "0.0160482925580352" "None" "None" 0.0160482925580352 "logLBXB12" "WTMEC4YR" 1 0.0898141285265479
"URXP02" "continuous" 1675 TRUE "-4.284911102903e-06" "8.79730593098168e-07" "0.0165358293286864" "None" "None" 0.0165358293286864 "logLBXB12" "WTSPH4YR" 1 0.0909470613077755
"LBXHXC" "continuous" 2343 TRUE "0.000212560343494645" "8.02719851266408e-05" "0.0175405458490546" "None" "None" 0.0175405458490546 "logLBXB12" "WTSPO4YR" 1 0.0948378665398036
"DR1TVC" "continuous" 9563 TRUE "0.000127830828192836" "4.9466318295346e-05" "0.0199711323410381" "None" "None" 0.0199711323410381 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.106179853613186
"LBXCRY" "continuous" 5046 TRUE "0.00500663217585594" "0.00115016265252639" "0.0223971377329862" "None" "None" 0.0223971377329862 "logLBXB12" "WTMEC4YR" 1 0.117126015357747
"total_days_5drink_year" "continuous" 1745 TRUE "-0.000312480514764225" "0.000125390830470836" "0.024055651841349" "None" "None" 0.024055651841349 "logLBXB12" "WTMEC4YR" 1 0.123770208667586
"DRD370MQ" "continuous" 741 TRUE "0.00944503511879259" "0.00380662016808688" "0.0245852704284108" "None" "None" 0.0245852704284108 "logLBXB12" "WTDR4YR (1 observations are missing weights)" 1 0.124487321693064
"LBX180" "continuous" 3032 TRUE "0.117530708121125" "0.0475790704247027" "0.0251337337535536" "None" "None" 0.0251337337535536 "logLBXB12" "WTSPO4YR" 1 0.125275954177869
"LBX187" "continuous" 3041 TRUE "0.264297383820225" "0.108761506027671" "0.0272369511743057" "None" "None" 0.0272369511743057 "logLBXB12" "WTSPO4YR" 1 0.133670575763131
"DR1TFA" "continuous" 5087 TRUE "0.000148989734880542" "3.7167076544713e-05" "0.0278505381066975" "None" "None" 0.0278505381066975 "logLBXB12" "WTDR4YR" 1 0.134218080446506
"DR1TFDFE" "continuous" 5087 TRUE "8.69549795263105e-05" "2.17924911331871e-05" "0.0281900043571032" "None" "None" 0.0281900043571032 "logLBXB12" "WTDR4YR" 1 0.134218080446506
"URXP07" "continuous" 2976 TRUE "-3.41167910762175e-05" "1.41972446131204e-05" "0.0287438369302732" "None" "None" 0.0287438369302732 "logLBXB12" "WTSPH4YR" 1 0.134842411481723
"URXP24" "continuous" 1675 TRUE "3.37624670465605e-05" "8.77603743037741e-06" "0.0310003460886715" "None" "None" 0.0310003460886715 "logLBXB12" "WTMEC4YR" 1 0.143320440612844
"URXGNS" "continuous" 3237 TRUE "2.5200262078551e-05" "1.0819928333299e-05" "0.0332847689044495" "None" "None" 0.0332847689044495 "logLBXB12" "WTSPH4YR" 1 0.151683446864563
"URXUCD" "continuous" 2930 TRUE "0.0133315001388452" "0.0057434012653398" "0.033805740707215" "None" "None" 0.033805740707215 "logLBXB12" "WTSHM4YR" 1 0.151887764585938
"LBX178" "continuous" 3034 TRUE "1.23736112408426" "0.536094892134154" "0.0346883286658306" "None" "None" 0.0346883286658306 "logLBXB12" "WTSPO4YR" 1 0.153688567283333
"smell_tobacco" "categorical" 5049 TRUE "None" "None" "None" "0.0368553878412905" "None" 0.0368553878412905 "logLBXB12" "WTMEC4YR" 1 0.161052996183174
"LBXD05" "continuous" 2346 TRUE "4.72383302473157e-05" "2.11413445962967e-05" "0.0400743782508007" "None" "None" 0.0400743782508007 "logLBXB12" "WTSPO4YR" 1 0.172753063000073
"DR1TS060" "continuous" 9563 TRUE "0.0476530963715798" "0.0214765529120197" "0.0413069645792134" "None" "None" 0.0413069645792134 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.175692289343588
"cigarette_smoking" "categorical" 3515 TRUE "None" "None" "None" "0.041982019554962" "None" 0.041982019554962 "logLBXB12" "WTMEC4YR" 1 0.176214003132011
"SMD100TR" "continuous" 1378 TRUE "0.0079327762227946" "0.00368786408030477" "0.0470969715956399" "None" "None" 0.0470969715956399 "logLBXB12" "WTMEC4YR" 1 0.189631647204518
"URXETD" "continuous" 3217 TRUE "-1.81792030816835e-05" "8.46703359260145e-06" "0.047460218968113" "None" "None" 0.047460218968113 "logLBXB12" "WTSPH4YR" 1 0.189631647204518
"ever_loud_noise_gt3_2" "categorical" 3076 TRUE "None" "None" "None" "0.0475408039795777" "None" 0.0475408039795777 "logLBXB12" "WTMEC4YR" 1 0.189631647204518
"URXOP6" "continuous" 2642 TRUE "0.0152894277428638" "0.00712460609556145" "0.0475565259447067" "None" "None" 0.0475565259447067 "logLBXB12" "WTSPP4YR" 1 0.189631647204518
"DR1TS040" "continuous" 9563 TRUE "0.0252046825073994" "0.0118750809809101" "0.0497534223887216" "None" "None" 0.0497534223887216 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.193559268939112
"LBX183" "continuous" 3036 TRUE "0.70460978261252" "0.331976623515139" "0.0497550471881102" "None" "None" 0.0497550471881102 "logLBXB12" "WTSPO4YR" 1 0.193559268939112
"LBXALC" "continuous" 5068 TRUE "0.00678133128169638" "0.00214543997992922" "0.0508393053734903" "None" "None" 0.0508393053734903 "logLBXB12" "WTMEC4YR" 1 0.195394438724619
"SMQ040" "categorical" 3515 TRUE "None" "None" "None" "0.051966267230535" "None" 0.051966267230535 "logLBXB12" "WTMEC4YR" 1 0.197348086268341
"LBXVCF" "continuous" 894 TRUE "9.00232013456044e-06" "4.09634445268435e-06" "0.0555532986946664" "None" "None" 0.0555532986946664 "logLBXB12" "WTMEC4YR" 1 0.206166932615013
"LBXF04" "continuous" 2352 TRUE "0.000706909515287703" "0.000342423926054962" "0.0555810539338281" "None" "None" 0.0555810539338281 "logLBXB12" "WTSPO4YR" 1 0.206166932615013
"LBXTHG" "continuous" 3024 TRUE "0.00803938190697634" "0.00398727625593425" "0.0598563844863256" "None" "None" 0.0598563844863256 "logLBXB12" "WTMEC4YR" 1 0.214256778161192
"DR1TCARB" "continuous" 9563 TRUE "9.44529113679203e-05" "4.68328690475476e-05" "0.0608187811443251" "None" "None" 0.0608187811443251 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.214256778161192
"LBXODT" "continuous" 2797 TRUE "0.374737112642836" "0.185878311188919" "0.0609074422346651" "None" "None" 0.0609074422346651 "logLBXB12" "WTSPO4YR" 1 0.214256778161192
"DR1TS100" "continuous" 9563 TRUE "0.0324090801094323" "0.0160861270434969" "0.0610581243659508" "None" "None" 0.0610581243659508 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.214256778161192
"LBXME" "continuous" 6207 TRUE "0.00188391960793811" "0.000937667447582094" "0.0617011298453106" "None" "None" 0.0617011298453106 "logLBXB12" "WTMEC4YR" 1 0.214256778161192
"LBXHPE" "continuous" 2741 TRUE "-0.211212340567171" "0.105165863751472" "0.0617919234822246" "None" "None" 0.0617919234822246 "logLBXB12" "WTSPO4YR" 1 0.214256778161192
"URXP12" "continuous" 2935 TRUE "0.000588165860354104" "0.000293974118274332" "0.0626847572802057" "None" "None" 0.0626847572802057 "logLBXB12" "WTMEC4YR" 1 0.215015457767587
"URXUCS" "continuous" 3058 TRUE "-0.00451025205296994" "0.00227223723169155" "0.0645701869172282" "None" "None" 0.0645701869172282 "logLBXB12" "WTSHM4YR" 1 0.215824744522201
"LBXLUZ" "continuous" 5064 TRUE "0.00343560499433874" "0.00120608808565917" "0.065186511690543" "None" "None" 0.065186511690543 "logLBXB12" "WTMEC4YR" 1 0.215824744522201
"URXP06" "continuous" 3012 TRUE "-1.67185359112626e-05" "8.45252627196697e-06" "0.065422340129918" "None" "None" 0.065422340129918 "logLBXB12" "WTSPH4YR" 1 0.215824744522201
"DR1TM221" "continuous" 9563 TRUE "0.0061058483823725" "0.00309100211561737" "0.0657376931125073" "None" "None" 0.0657376931125073 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.215824744522201
"LBX170" "continuous" 2930 TRUE "0.235521496638986" "0.119506997046699" "0.0663035265303313" "None" "None" 0.0663035265303313 "logLBXB12" "WTSPO4YR" 1 0.215824744522201
"URXP05" "continuous" 3045 TRUE "-6.50263061167395e-06" "3.32375582707732e-06" "0.0681043840798492" "None" "None" 0.0681043840798492 "logLBXB12" "WTSPH4YR" 1 0.218119566490426
"DRD350B" "categorical" 2852 TRUE "None" "None" "None" "0.0690086502711863" "None" 0.0690086502711863 "logLBXB12" "WTDR4YR (5 observations are missing weights)" 1 0.218119566490426
"LBXVOX" "continuous" 1236 TRUE "0.11322267453334" "0.0582260574854286" "0.0696260775383693" "None" "None" 0.0696260775383693 "logLBXB12" "WTMEC4YR" 1 0.218119566490426
"CALCIUM_mg" "continuous" 9389 TRUE "7.81994492299723e-05" "4.02337295422765e-05" "0.0697435604452144" "None" "None" 0.0697435604452144 "logLBXB12" "WTMEC4YR" 1 0.218119566490426
"LBXD07" "continuous" 2325 TRUE "4.96018449688101e-06" "2.58429166831173e-06" "0.0729539807157648" "None" "None" 0.0729539807157648 "logLBXB12" "WTSPO4YR" 1 0.224671294199908
"LBXHBS" "categorical" 9548 TRUE "None" "None" "None" "0.0737530810967199" "None" 0.0737530810967199 "logLBXB12" "WTMEC4YR" 1 0.224671294199908
"SMQ020" "categorical" 7333 TRUE "None" "None" "None" "0.0739513664294367" "None" 0.0739513664294367 "logLBXB12" "WTMEC4YR" 1 0.224671294199908
"URXP03" "continuous" 3060 TRUE "-1.77642819113568e-05" "9.32020096141755e-06" "0.074777448196343" "None" "None" 0.074777448196343 "logLBXB12" "WTSPH4YR" 1 0.225037792213523
"LBX153" "continuous" 3036 TRUE "0.058790076305721" "0.0309836341095127" "0.0759644252188459" "None" "None" 0.0759644252188459 "logLBXB12" "WTSPO4YR" 1 0.226473379858055
"LBX167" "continuous" 3017 TRUE "1.46716561619752" "0.77701621658208" "0.0772689182369272" "None" "None" 0.0772689182369272 "logLBXB12" "WTSPO4YR" 1 0.22822948997759
"LBXV3A" "continuous" 242 TRUE "0.10862925106141" "0.032397236996025" "0.0786013544176272" "None" "None" 0.0786013544176272 "logLBXB12" "WTSVOC4Y" 1 0.230035156506634
"DRD370UQ" "continuous" 276 TRUE "-0.0154457761184687" "0.00790281648004174" "0.0823738481951452" "None" "None" 0.0823738481951452 "logLBXB12" "WTDR4YR (2 observations are missing weights)" 1 0.238627837135203
"LBX146" "continuous" 3029 TRUE "0.357768158725494" "0.193501142598139" "0.0830335107272963" "None" "None" 0.0830335107272963 "logLBXB12" "WTSPO4YR" 1 0.238627837135203
"DR1TS140" "continuous" 9563 TRUE "0.00616007494840302" "0.0033796017693992" "0.0870869566532946" "None" "None" 0.0870869566532946 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.248042314039294
"LBXVBZ" "continuous" 1091 TRUE "-0.173026316668459" "0.0940123486845178" "0.0886343496010824" "None" "None" 0.0886343496010824 "logLBXB12" "WTMEC4YR" 1 0.250215553298631
"LBXVXY" "continuous" 1193 TRUE "0.0241157558337041" "0.0134284385465505" "0.0914218260141899" "None" "None" 0.0914218260141899 "logLBXB12" "WTMEC4YR" 1 0.254304697864734
"RHQ540" "categorical" 3634 TRUE "None" "None" "None" "0.0916772421769417" "None" 0.0916772421769417 "logLBXB12" "WTMEC4YR" 1 0.254304697864734
"SMD100CO" "continuous" 1364 TRUE "0.0083085401814382" "0.00468083077406911" "0.0949192577347219" "None" "None" 0.0949192577347219 "logLBXB12" "WTMEC4YR" 1 0.261027958770485
"LBX172" "continuous" 2960 TRUE "1.31978587569603" "0.754647507683254" "0.099467134119839" "None" "None" 0.099467134119839 "logLBXB12" "WTSPO4YR" 1 0.271196716104518
"URXOP4" "continuous" 2644 TRUE "0.00369274353320454" "0.00218121072576585" "0.109836257363383" "None" "None" 0.109836257363383 "logLBXB12" "WTSPP4YR" 1 0.293308875625108
"SMD100NI" "continuous" 1374 TRUE "0.0908167311279547" "0.0537414082389086" "0.11043682610513" "None" "None" 0.11043682610513 "logLBXB12" "WTMEC4YR" 1 0.293308875625108
"URXUTL" "continuous" 3011 TRUE "-0.123876209420359" "0.0733340626962678" "0.110569053345213" "None" "None" 0.110569053345213 "logLBXB12" "WTSHM4YR" 1 0.293308875625108
"URXP04" "continuous" 3061 TRUE "-8.54356571418412e-06" "5.06828973529309e-06" "0.111255090754351" "None" "None" 0.111255090754351 "logLBXB12" "WTSPH4YR" 1 0.293308875625108
"DRD370TQ" "continuous" 638 TRUE "0.0103380055280355" "0.00613566340431058" "0.112693001789247" "None" "None" 0.112693001789247 "logLBXB12" "WTDR4YR" 1 0.293976039080444
"LBX028" "continuous" 1304 TRUE "1.22083060480873" "0.450243566709271" "0.113351262717538" "None" "None" 0.113351262717538 "logLBXB12" "WTSPO4YR" 1 0.293976039080444
"DR1TALCO" "continuous" 9563 TRUE "-0.000545830546955526" "0.000334255613810219" "0.121995750381554" "None" "None" 0.121995750381554 "logLBXB12" "WTDR4YR (16 observations are missing weights)" 1 0.312206762842328
"LBXPDE" "continuous" 3056 TRUE "0.00174730278882276" "0.00107107132555652" "0.122338073214078" "None" "None" 0.122338073214078 "logLBXB12" "WTSPO4YR" 1 0.312206762842328
"age_started_birth_control" "continuous" 2508 TRUE "0.00386540408046771" "0.00241154378857947" "0.127378623902863" "None" "None" 0.127378623902863 "logLBXB12" "WTMEC4YR" 1 0.320496016913703
"URXUBA" "continuous" 2910 TRUE "-0.00292352445930604" "0.00182575158217554" "0.128873333976337" "None" "None" 0.128873333976337 "logLBXB12" "WTSHM4YR" 1 0.320496016913703
"LBXF03" "continuous" 2350 TRUE "0.000537577820105271" "0.00033612758718352" "0.129305860432689" "None" "None" 0.129305860432689 "logLBXB12" "WTSPO4YR" 1 0.320496016913703
"URXP10" "continuous" 3055 TRUE "-4.62830966122345e-05" "2.89634146370235e-05" "0.129604972356952" "None" "None" 0.129604972356952 "logLBXB12" "WTSPH4YR" 1 0.320496016913703
"THIAMIN_mg" "continuous" 9577 TRUE "0.000654455162752918" "0.000416092204531697" "0.135314714577286" "None" "None" 0.135314714577286 "logLBXB12" "WTMEC4YR" 1 0.324763732471844
"URXMHP" "continuous" 3225 TRUE "-0.000471159676331737" "0.000300142968077061" "0.136028374586764" "None" "None" 0.136028374586764 "logLBXB12" "WTSPH4YR" 1 0.324763732471844
"LBXALD" "continuous" 1645 TRUE "12.1262385115019" "5.99374581388233" "0.136241417608386" "None" "None" 0.136241417608386 "logLBXB12" "WTSPO4YR" 1 0.324763732471844
"RIBOFLAVIN_mg" "continuous" 9577 TRUE "0.00102317695374017" "0.0006526653814708" "0.136515951905423" "None" "None" 0.136515951905423 "logLBXB12" "WTMEC4YR" 1 0.324763732471844
"DR1TFF" "continuous" 5087 TRUE "0.00012782213791115" "6.33331891606789e-05" "0.136887522628272" "None" "None" 0.136887522628272 "logLBXB12" "WTDR4YR" 1 0.324763732471844
"LBXHCB" "continuous" 2859 TRUE "0.152071515867656" "0.0974938060415658" "0.138364542856878" "None" "None" 0.138364542856878 "logLBXB12" "WTMEC4YR" 1 0.324763732471844
"DRD370AQ" "continuous" 809 TRUE "-0.0105973195220865" "0.0067719189123077" "0.138457265254454" "None" "None" 0.138457265254454 "logLBXB12" "WTDR4YR (2 observations are missing weights)" 1 0.324763732471844
