"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"LBXBPB" "continuous" 9980 TRUE "-0.0183818432055018" "0.00295799089332817" "9.42918771744452e-06" "None" "None" 9.42918771744452e-06 "logLBXRBF" "WTMEC4YR" 0.0030079108818648 0.000158311099045516
"DR1TVC" "continuous" 9632 TRUE "0.000380864017230461" "6.30743849820512e-05" "1.32977371642295e-05" "None" "None" 1.32977371642295e-05 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 0.00424197815538921 0.000212098907769461
"URXP04" "continuous" 3176 TRUE "-1.50400585807509e-05" "2.51410635392266e-06" "1.48498384163347e-05" "None" "None" 1.48498384163347e-05 "logLBXRBF" "WTSPH4YR" 0.00473709845481077 0.00021652625194434
"URXMNP" "continuous" 3347 TRUE "0.000926634658389599" "0.000154970061413723" "1.49328449616786e-05" "None" "None" 1.49328449616786e-05 "logLBXRBF" "WTSPH4YR" 0.00476357754277549 0.00021652625194434
"DR1TCALC" "continuous" 9632 TRUE "5.54955331811244e-05" "9.4337221431943e-06" "1.80857162827615e-05" "None" "None" 1.80857162827615e-05 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 0.00576934349420091 0.000250841021486996
"LBXRPL" "continuous" 8751 TRUE "0.0136481609953893" "0.00248113217429264" "3.89755403942812e-05" "None" "None" 3.89755403942812e-05 "logLBXRBF" "WTMEC4YR" 0.0124331973857757 0.000518049891073988
"DR1TPHOS" "continuous" 9632 TRUE "4.43012045624894e-05" "8.10992593724955e-06" "4.21284490466639e-05" "None" "None" 4.21284490466639e-05 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 0.0134389752458858 0.000537559009835432
"DR1TPOTA" "continuous" 9632 TRUE "2.45288749485973e-05" "4.93136497390339e-06" "0.000115695549266669" "None" "None" 0.000115695549266669 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 0.0369068802160676 0.00141949539292568
"URXP03" "continuous" 3175 TRUE "-3.29676065349715e-05" "7.18229596449912e-06" "0.000260485587487132" "None" "None" 0.000260485587487132 "logLBXRBF" "WTSPH4YR" 0.0830949024083952 0.00307758897808871
"URXMZP" "continuous" 3347 TRUE "-0.000497918531729685" "0.000110899002635765" "0.000322689163988997" "None" "None" 0.000322689163988997 "logLBXRBF" "WTSPH4YR" 0.10293784331249 0.00357287540060917
"DR1TCAFF" "continuous" 9632 TRUE "-0.000104010733014848" "2.31815968964892e-05" "0.000324806854600834" "None" "None" 0.000324806854600834 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 0.103613386617666 0.00357287540060917
"URXUPB" "continuous" 3211 TRUE "-0.0305527230146222" "0.00694967963583206" "0.000394321561419336" "None" "None" 0.000394321561419336 "logLBXRBF" "WTSHM4YR" 0.125788578092768 0.00419295260309227
"DR1TFDFE" "continuous" 5117 TRUE "0.000133532137873798" "1.45035544107932e-05" "0.00077321247763806" "None" "None" 0.00077321247763806 "logLBXRBF" "WTDR4YR" 0.246654780366541 0.00775716660518084
"DR1TCARB" "continuous" 9632 TRUE "0.000143094702241298" "3.50641375491273e-05" "0.00077814837418742" "None" "None" 0.00077814837418742 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 0.248229331365787 0.00775716660518084
"LBXBEC" "continuous" 5243 TRUE "0.00178862701065636" "0.000201515895222849" "0.000890068844233135" "None" "None" 0.000890068844233135 "logLBXRBF" "WTMEC4YR" 0.28393196131037 0.00860399882758697
"LBXCBC" "continuous" 5241 TRUE "0.0300914444593921" "0.00360320555174789" "0.00112388520030676" "None" "None" 0.00112388520030676 "logLBXRBF" "WTMEC4YR" 0.358519378897857 0.0104967285628825
"quantity_drink_per_day" "continuous" 4749 TRUE "-0.0106408337952517" "0.0027284143462855" "0.00115167868244792" "None" "None" 0.00115167868244792 "logLBXRBF" "WTMEC4YR" 0.367385499700886 0.0104967285628825
"SMD080" "continuous" 1658 TRUE "-0.00411447363899312" "0.00107734990704141" "0.00137282269575391" "None" "None" 0.00137282269575391 "logLBXRBF" "WTMEC4YR" 0.437930439945497 0.0121647344429305
"DR1TFA" "continuous" 5117 TRUE "0.000226698927702143" "2.94737658970571e-05" "0.00153700233573428" "None" "None" 0.00153700233573428 "logLBXRBF" "WTDR4YR" 0.490303745099237 0.0132514525702496
"COPPER_mg" "continuous" 9980 TRUE "0.0379091000411523" "0.010139270184849" "0.00163404839466556" "None" "None" 0.00163404839466556 "logLBXRBF" "WTMEC4YR" 0.521261437898315 0.013717406260482
"LBXRST" "continuous" 7923 TRUE "0.048265136897307" "0.0129684179781877" "0.00169584310011705" "None" "None" 0.00169584310011705 "logLBXRBF" "WTMEC4YR" 0.540973948937338 0.0138711268958292
"LBXCRY" "continuous" 5219 TRUE "0.00459784457863124" "0.000709233171358355" "0.00291849062631096" "None" "None" 0.00291849062631096 "logLBXRBF" "WTMEC4YR" 0.930998509793195 0.022910612579982
"LBXMIR" "continuous" 3031 TRUE "0.00954061524983246" "0.00275147680501309" "0.00294462418739581" "None" "None" 0.00294462418739581 "logLBXRBF" "WTSPO4YR" 0.939335115779263 0.022910612579982
"DRD350HQ" "continuous" 2468 TRUE "-0.0137963157376526" "0.00402814730919103" "0.00322840705288484" "None" "None" 0.00322840705288484 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.0245205202350063
"smell_tobacco" "categorical" 5264 TRUE "None" "None" "None" "0.00367883398296277" "None" 0.00367883398296277 "logLBXRBF" "WTMEC4YR" 1 0.0272918148968633
"num_months_main_job" "continuous" 5268 TRUE "0.00014646916424679" "4.43588308907734e-05" "0.00421263004105463" "None" "None" 0.00421263004105463 "logLBXRBF" "WTMEC4YR" 1 0.0302952074932066
"LBXPDE" "continuous" 3149 TRUE "-0.00228760139840405" "0.000696224636727778" "0.00436247388395403" "None" "None" 0.00436247388395403 "logLBXRBF" "WTSPO4YR" 1 0.0302952074932066
"LBXVID" "continuous" 5167 TRUE "0.00458480947802146" "0.000789194863058872" "0.00436858791438089" "None" "None" 0.00436858791438089 "logLBXRBF" "WTMEC4YR" 1 0.0302952074932066
"LBXLUZ" "continuous" 5237 TRUE "0.0030849172753911" "0.00055793484392948" "0.00522733204322995" "None" "None" 0.00522733204322995 "logLBXRBF" "WTMEC4YR" 1 0.034986821368987
"URXP02" "continuous" 1733 TRUE "-4.26287260226378e-06" "7.72491504751075e-07" "0.00526447468875039" "None" "None" 0.00526447468875039 "logLBXRBF" "WTSPH4YR" 1 0.034986821368987
"URXUCS" "continuous" 3210 TRUE "-0.00410761752077759" "0.00131394429748546" "0.00614958001135284" "None" "None" 0.00614958001135284 "logLBXRBF" "WTSHM4YR" 1 0.0400350208902358
"DR1TPROT" "continuous" 9632 TRUE "0.000398959594044518" "0.000129761331133517" "0.00686866953693763" "None" "None" 0.00686866953693763 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.0432997221469493
"DR1TSELE" "continuous" 9632 TRUE "0.00023759561374302" "7.73696494100347e-05" "0.00692252611126775" "None" "None" 0.00692252611126775 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.0432997221469493
"URXUUR" "continuous" 1722 TRUE "0.203989611180462" "0.0444218148024944" "0.0100907879120527" "None" "None" 0.0100907879120527 "logLBXRBF" "WTMEC4YR" 1 0.0619031027681693
"LBX101" "continuous" 3131 TRUE "-0.831788546022683" "0.289183167753763" "0.0104744832527136" "None" "None" 0.0104744832527136 "logLBXRBF" "WTSPO4YR" 1 0.0628533103031587
"URXP20" "continuous" 1733 TRUE "0.000390591408587081" "8.63703446297715e-05" "0.0106397453177761" "None" "None" 0.0106397453177761 "logLBXRBF" "WTMEC4YR" 1 0.0628533103031587
"DSDCOUNT" "continuous" 9986 TRUE "0.0119538024246239" "0.00424405135440374" "0.0118826446684425" "None" "None" 0.0118826446684425 "logLBXRBF" "WTMEC4YR" 1 0.0689193390769664
"DR1TP226" "continuous" 9632 TRUE "0.0495280480136764" "0.0180912088852323" "0.0140252240638799" "None" "None" 0.0140252240638799 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.0797528421367629
"DR1TVB12" "continuous" 9632 TRUE "0.00158839726705232" "0.000581814709200951" "0.0142505078426191" "None" "None" 0.0142505078426191 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.0797528421367629
"DR1TCRYP" "continuous" 5117 TRUE "9.96957433277562e-05" "2.45519907910921e-05" "0.0153411654118438" "None" "None" 0.0153411654118438 "logLBXRBF" "WTDR4YR" 1 0.0840825601425178
"DR1TM221" "continuous" 9632 TRUE "0.00517780937525178" "0.00192608176733143" "0.0155513199009672" "None" "None" 0.0155513199009672 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.0840825601425178
"age_started_birth_control" "continuous" 2562 TRUE "0.00437138897254554" "0.0016419616638947" "0.0158707836387922" "None" "None" 0.0158707836387922 "logLBXRBF" "WTMEC4YR" 1 0.0843623277973552
"DR1TP184" "continuous" 9632 TRUE "0.391240216459786" "0.1464952865684" "0.0161319811775507" "None" "None" 0.0161319811775507 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.0843623277973552
"ever_loud_noise_gt3" "categorical" 5270 TRUE "None" "None" "None" "0.017256067358432" "None" 0.017256067358432 "logLBXRBF" "WTMEC4YR" 1 0.0887852497958036
"DR1TFF" "continuous" 5117 TRUE "0.000241185933425491" "6.20167219193652e-05" "0.0177049063446536" "None" "None" 0.0177049063446536 "logLBXRBF" "WTDR4YR" 1 0.0896486527610238
"LBXF08" "continuous" 2283 TRUE "-0.000240128053003569" "9.24084748804967e-05" "0.0187361555882854" "None" "None" 0.0187361555882854 "logLBXRBF" "WTSPO4YR" 1 0.0933880255103598
"SMD100TR" "continuous" 1443 TRUE "-0.00596988900925518" "0.00237895617580914" "0.0225076696814101" "None" "None" 0.0225076696814101 "logLBXRBF" "WTMEC4YR" 1 0.10767860405653
"LBXHBC" "categorical" 9869 TRUE "None" "None" "None" "0.0226033502576058" "None" 0.0226033502576058 "logLBXRBF" "WTMEC4YR" 1 0.10767860405653
"LBXHE2" "categorical" 4914 TRUE "None" "None" "None" "0.0226158823567007" "None" 0.0226158823567007 "logLBXRBF" "WTMEC4YR" 1 0.10767860405653
"URXUMO" "continuous" 3081 TRUE "0.00041414995985173" "0.000165751441421032" "0.023012681256828" "None" "None" 0.023012681256828 "logLBXRBF" "WTSHM4YR" 1 0.107956548837179
"LBXVCF" "continuous" 918 TRUE "-8.20013420351941e-06" "3.16202814412469e-06" "0.0267971238555669" "None" "None" 0.0267971238555669 "logLBXRBF" "WTMEC4YR" 1 0.123888152317766
"SMQ150" "categorical" 7645 TRUE "None" "None" "None" "0.0277620943685931" "None" 0.0277620943685931 "logLBXRBF" "WTMEC4YR" 1 0.125274619923405
"LBXIHG" "continuous" 3122 TRUE "-0.0207879987209921" "0.00869074610600759" "0.0278824389171215" "None" "None" 0.0278824389171215 "logLBXRBF" "WTMEC4YR" 1 0.125274619923405
"pneu" "categorical" 7318 TRUE "None" "None" "None" "0.0290928617334914" "None" 0.0290928617334914 "logLBXRBF" "WTMEC4YR" 1 0.12889754018033
"DR1TP205" "continuous" 9632 TRUE "0.0613773544509026" "0.0258699426557659" "0.0297303515570048" "None" "None" 0.0297303515570048 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.129917563653213
"URXP11" "continuous" 3099 TRUE "-4.24964212483527e-05" "1.8030443407836e-05" "0.0306796719643442" "None" "None" 0.0306796719643442 "logLBXRBF" "WTMEC4YR" 1 0.132254261576024
"use_water_treatment" "categorical" 9943 TRUE "None" "None" "None" "0.0315907324263737" "None" 0.0315907324263737 "logLBXRBF" "WTMEC4YR" 1 0.134365915253509
"URXGNS" "continuous" 3359 TRUE "2.03786585081797e-05" "8.80999042028634e-06" "0.0334966001260436" "None" "None" 0.0334966001260436 "logLBXRBF" "WTSPH4YR" 1 0.140597571581683
"SMD100CO" "continuous" 1428 TRUE "-0.00708955210989352" "0.00312554852084407" "0.0366312603852906" "None" "None" 0.0366312603852906 "logLBXRBF" "WTMEC4YR" 1 0.151758078739061
"LBXD04" "continuous" 2408 TRUE "-0.000297941187056325" "0.000132696499031104" "0.038339690587724" "None" "None" 0.038339690587724 "logLBXRBF" "WTSPO4YR" 1 0.156799503813897
"URXDMA" "continuous" 3184 TRUE "1.57270085344537e-05" "7.071303152704e-06" "0.0399829804774849" "None" "None" 0.0399829804774849 "logLBXRBF" "WTSPH4YR" 1 0.16145026294073
"DRD370D" "categorical" 4020 TRUE "None" "None" "None" "0.0415926300567063" "None" 0.0415926300567063 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.165850612351117
"DRD370TQ" "continuous" 640 TRUE "-0.0122273398162291" "0.00553991402104943" "0.042257311128839" "None" "None" 0.042257311128839 "logLBXRBF" "WTDR4YR (2 observations are missing weights)" 1 0.166420768519749
"LBXOXY" "continuous" 2862 TRUE "0.133571141930982" "0.0611047999092371" "0.0430995417397821" "None" "None" 0.0430995417397821 "logLBXRBF" "WTSPO4YR" 1 0.166871183705292
"IRON_mg" "continuous" 9966 TRUE "0.00130625878537507" "0.000598601270433712" "0.0434178941929129" "None" "None" 0.0434178941929129 "logLBXRBF" "WTMEC4YR" 1 0.166871183705292
"LBXIRN" "continuous" 9892 TRUE "-0.000252426606246935" "0.000116760312125126" "0.0451757934575721" "None" "None" 0.0451757934575721 "logLBXRBF" "WTMEC4YR" 1 0.17156045372578
"drink_five_per_day" "categorical" 6178 TRUE "None" "None" "None" "0.0461286162818006" "None" 0.0461286162818006 "logLBXRBF" "WTMEC4YR" 1 0.173117983457581
"LBDRUIU" "continuous" 6444 TRUE "0.000285306780336282" "0.00013485276542237" "0.0494333812144272" "None" "None" 0.0494333812144272 "logLBXRBF" "WTMEC4YR" 1 0.18328469563662
"URXDAZ" "continuous" 3357 TRUE "8.26212994531163e-06" "3.91578968231949e-06" "0.0499867351736237" "None" "None" 0.0499867351736237 "logLBXRBF" "WTSPH4YR" 1 0.18328469563662
"DRD370B" "categorical" 4020 TRUE "None" "None" "None" "0.0557640359837421" "None" 0.0557640359837421 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.20055599840909
"LBX074" "continuous" 3129 TRUE "0.201803461681462" "0.0983691256761833" "0.0559544948539468" "None" "None" 0.0559544948539468 "logLBXRBF" "WTSPO4YR" 1 0.20055599840909
"DR1TVARA" "continuous" 5117 TRUE "3.47824296689055e-05" "1.30953990781022e-05" "0.056621344934167" "None" "None" 0.056621344934167 "logLBXRBF" "WTDR4YR" 1 0.200691211488881
"LBXVBZ" "continuous" 1118 TRUE "-0.172247727774476" "0.0834134299578915" "0.0579597547047883" "None" "None" 0.0579597547047883 "logLBXRBF" "WTMEC4YR" 1 0.203177601657445
"URXP01" "continuous" 1733 TRUE "-1.57633739087451e-06" "6.05509797317327e-07" "0.0598385767460884" "None" "None" 0.0598385767460884 "logLBXRBF" "WTSPH4YR" 1 0.207483760673937
"DR1TCOPP" "continuous" 9632 TRUE "0.0137572227026945" "0.00686988400482431" "0.0614410011412608" "None" "None" 0.0614410011412608 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.210749240473787
"LBXALC" "continuous" 5241 TRUE "0.00273921359742093" "0.00107227219441172" "0.0629982420023134" "None" "None" 0.0629982420023134 "logLBXRBF" "WTMEC4YR" 1 0.213791906369553
"LBXHE1" "categorical" 6318 TRUE "None" "None" "None" "0.0720926237590018" "None" 0.0720926237590018 "logLBXRBF" "WTMEC4YR" 1 0.24207944188549
"URXP22" "continuous" 1733 TRUE "0.00106782452235562" "0.00044187042743228" "0.0730310750942874" "None" "None" 0.0730310750942874 "logLBXRBF" "WTMEC4YR" 1 0.24256511224786
"DR1TALCO" "continuous" 9632 TRUE "-0.000336724728139567" "0.000177566734598441" "0.0750434866076119" "None" "None" 0.0750434866076119 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.24256511224786
"LBXF05" "continuous" 2428 TRUE "-0.000724200563272409" "0.000382930188566972" "0.0757623539234576" "None" "None" 0.0757623539234576 "logLBXRBF" "WTSPO4YR" 1 0.24256511224786
"CALCIUM_mg" "continuous" 9796 TRUE "2.12180278831917e-05" "1.12216741299263e-05" "0.0758187880874668" "None" "None" 0.0758187880874668 "logLBXRBF" "WTMEC4YR" 1 0.24256511224786
"LBXWCM" "continuous" 1533 TRUE "-0.00386499776172612" "0.00204578697912872" "0.0760392201403949" "None" "None" 0.0760392201403949 "logLBXRBF" "WTMEC4YR" 1 0.24256511224786
"ever_loud_noise_gt3_2" "categorical" 3213 TRUE "None" "None" "None" "0.0772086521682655" "None" 0.0772086521682655 "logLBXRBF" "WTMEC4YR" 1 0.243857030115611
"DR1TATOC" "continuous" 5117 TRUE "0.00437118510586434" "0.00185922128398569" "0.078422447972771" "None" "None" 0.078422447972771 "logLBXRBF" "WTDR4YR" 1 0.245262361797196
"LBXF01" "continuous" 2421 TRUE "-0.00223131230424983" "0.00120863777481281" "0.0823588291855928" "None" "None" 0.0823588291855928 "logLBXRBF" "WTSPO4YR" 1 0.255072490390331
"DRD350BQ" "continuous" 636 TRUE "-0.0199372257379248" "0.0108836835428915" "0.0845542619977901" "None" "None" 0.0845542619977901 "logLBXRBF" "WTDR4YR (2 observations are missing weights)" 1 0.259353938243222
"DR1TP225" "continuous" 9632 TRUE "0.135691121849544" "0.0761006656540708" "0.0924429080114447" "None" "None" 0.0924429080114447 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.280850358625246
"SMD090" "continuous" 1657 TRUE "-0.0019839469134668" "0.00112282877012476" "0.0951885007113189" "None" "None" 0.0951885007113189 "logLBXRBF" "WTMEC4YR" 1 0.286463506857648
"DRD350FQ" "continuous" 272 TRUE "0.0276373878384934" "0.0155883566062706" "0.0996527122318627" "None" "None" 0.0996527122318627 "logLBXRBF" "WTDR4YR (1 observations are missing weights)" 1 0.293130807489491
"URXOP3" "continuous" 2730 TRUE "-4.83386617723914e-05" "2.77812424971566e-05" "0.0999337767192474" "None" "None" 0.0999337767192474 "logLBXRBF" "WTSPP4YR" 1 0.293130807489491
"LBXF06" "continuous" 2400 TRUE "-0.00121178807924148" "0.000697628780047846" "0.100468309719125" "None" "None" 0.100468309719125 "logLBXRBF" "WTSPO4YR" 1 0.293130807489491
"DRD370F" "categorical" 4020 TRUE "None" "None" "None" "0.10107958878948" "None" 0.10107958878948 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.293130807489491
"LBXV3A" "continuous" 248 TRUE "0.0629631734029717" "0.0274319041836427" "0.105446505978777" "None" "None" 0.105446505978777 "logLBXRBF" "WTSVOC4Y" 1 0.303039958623691
"LBXF04" "continuous" 2418 TRUE "-0.000651615635234284" "0.000386818570796838" "0.110344075229691" "None" "None" 0.110344075229691 "logLBXRBF" "WTSPO4YR" 1 0.312619276909435
"RHQ540" "categorical" 3723 TRUE "None" "None" "None" "0.110739743858201" "None" 0.110739743858201 "logLBXRBF" "WTMEC4YR" 1 0.312619276909435
"DRD370DQ" "continuous" 671 TRUE "-0.0193887056700124" "0.0117056789291206" "0.117127667674531" "None" "None" 0.117127667674531 "logLBXRBF" "WTDR4YR (1 observations are missing weights)" 1 0.317526421535009
"LISINOPRIL" "categorical" 9986 TRUE "None" "None" "None" "0.117720455623484" "None" 0.117720455623484 "logLBXRBF" "WTMEC4YR" 1 0.317526421535009
"LBXHCB" "continuous" 2947 TRUE "0.143649485279114" "0.0873823337629061" "0.118557381210575" "None" "None" 0.118557381210575 "logLBXRBF" "WTMEC4YR" 1 0.317526421535009
"DR1TKCAL" "continuous" 9632 TRUE "8.78515534594078e-06" "5.35170700805126e-06" "0.119049618473365" "None" "None" 0.119049618473365 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.317526421535009
"DR1TRET" "continuous" 5117 TRUE "3.42469882787482e-05" "1.73193534938076e-05" "0.119157985842507" "None" "None" 0.119157985842507 "logLBXRBF" "WTDR4YR" 1 0.317526421535009
"DR1TS120" "continuous" 9632 TRUE "-0.00896242011328558" "0.00546323217687833" "0.119272240956455" "None" "None" 0.119272240956455 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.317526421535009
"LBXMS1" "categorical" 5204 TRUE "None" "None" "None" "0.120240657409591" "None" 0.120240657409591 "logLBXRBF" "WTMEC4YR" 1 0.317526421535009
"LBXF07" "continuous" 2407 TRUE "-0.000736271821713922" "0.000450335317889313" "0.120441056444314" "None" "None" 0.120441056444314 "logLBXRBF" "WTSPO4YR" 1 0.317526421535009
"URXP06" "continuous" 3125 TRUE "-1.1501012906906e-05" "7.06801000126765e-06" "0.122087351105148" "None" "None" 0.122087351105148 "logLBXRBF" "WTSPH4YR" 1 0.319228401660181
"SMD100NI" "continuous" 1439 TRUE "-0.0674931822369585" "0.0419216359296668" "0.125811956811179" "None" "None" 0.125811956811179 "logLBXRBF" "WTMEC4YR" 1 0.326292798559075
"URXMHP" "continuous" 3347 TRUE "-0.000388990880246349" "0.000242541185505701" "0.12717088743814" "None" "None" 0.12717088743814 "logLBXRBF" "WTSPH4YR" 1 0.327157363651344
"LBXLYC" "continuous" 5237 TRUE "-0.00106558438322649" "0.000564135148369929" "0.131920819192286" "None" "None" 0.131920819192286 "logLBXRBF" "WTMEC4YR" 1 0.334437231423194
"LBXF02" "continuous" 2445 TRUE "-0.00221950378234058" "0.0014037574589782" "0.132276853786339" "None" "None" 0.132276853786339 "logLBXRBF" "WTSPO4YR" 1 0.334437231423194
"VITAMIN_B_6_mg" "continuous" 9975 TRUE "-0.000697691172012873" "0.000442324913824891" "0.133145857024281" "None" "None" 0.133145857024281 "logLBXRBF" "WTMEC4YR" 1 0.334437231423194
"LBXVCT" "continuous" 1111 TRUE "0.688490632355403" "0.435946867446151" "0.136589744884347" "None" "None" 0.136589744884347 "logLBXRBF" "WTMEC4YR" 1 0.34040725482896
"URXUBE" "continuous" 3211 TRUE "1.5702907753968" "1.01583992176694" "0.140563627265542" "None" "None" 0.140563627265542 "logLBXRBF" "WTSHM4YR" 1 0.346444982860233
"URXP10" "continuous" 3171 TRUE "-3.86184123192804e-05" "2.50243908247446e-05" "0.141184475773763" "None" "None" 0.141184475773763 "logLBXRBF" "WTSPH4YR" 1 0.346444982860233
"LBXWBM" "continuous" 1516 TRUE "-0.00349648362366412" "0.00229650254031508" "0.14626162354724" "None" "None" 0.14626162354724 "logLBXRBF" "WTMEC4YR" 1 0.355950412521979
"DRD370M" "categorical" 4020 TRUE "None" "None" "None" "0.147289825871164" "None" 0.147289825871164 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.355950412521979
"DR1TACAR" "continuous" 5117 TRUE "1.24956190027963e-05" "7.05043701347738e-06" "0.151030703216349" "None" "None" 0.151030703216349 "logLBXRBF" "WTDR4YR" 1 0.362246573879814
"DRD370MQ" "continuous" 748 TRUE "0.0123120844251882" "0.00840105685815207" "0.161025055790853" "None" "None" 0.161025055790853 "logLBXRBF" "WTDR4YR (1 observations are missing weights)" 1 0.380892087802556
"URXUBA" "continuous" 3051 TRUE "0.000965074028762649" "0.000658790221791002" "0.161192576342774" "None" "None" 0.161192576342774 "logLBXRBF" "WTSHM4YR" 1 0.380892087802556
