"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TP225" "continuous" 9397 TRUE "-0.482100716742089" "0.2174280356789" "0.0414319757701806" "None" "None" 0.0414319757701806 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.31114139683067
"URXUCS" "continuous" 3122 TRUE "-0.0110413658738036" "0.0049922536493815" "0.0418844188041287" "None" "None" 0.0418844188041287 "LBXHGB" "WTSHM4YR" 1 0.31114139683067
"CALCIUM_mg" "continuous" 9537 TRUE "9.12312887489412e-05" "4.24310717128719e-05" "0.0471825712869637" "None" "None" 0.0471825712869637 "LBXHGB" "WTMEC4YR" 1 0.337032452623198
"drink_five_per_day" "categorical" 6038 TRUE "None" "None" "None" "0.0479171409727584" "None" 0.0479171409727584 "LBXHGB" "WTMEC4YR" 1 0.337032452623198
"LBXHCB" "continuous" 2935 TRUE "1.02620656712226" "0.480749128770213" "0.0486104498975766" "None" "None" 0.0486104498975766 "LBXHGB" "WTMEC4YR" 1 0.337032452623198
"total_days_5drink_year" "continuous" 1778 TRUE "0.000666818990554708" "0.000317790183340521" "0.0521095105246639" "None" "None" 0.0521095105246639 "LBXHGB" "WTMEC4YR" 1 0.344292888856244
"DRD350H" "categorical" 2795 TRUE "None" "None" "None" "0.0524361227320529" "None" 0.0524361227320529 "LBXHGB" "WTDR4YR (5 observations are missing weights)" 1 0.344292888856244
"age_stopped_birth_control" "continuous" 2133 TRUE "-0.0127436877458246" "0.00612678272888037" "0.0529681367471144" "None" "None" 0.0529681367471144 "LBXHGB" "WTMEC4YR" 1 0.344292888856244
"DR1TM201" "continuous" 9397 TRUE "-0.047222427343269" "0.0228087951407577" "0.0549581620915602" "None" "None" 0.0549581620915602 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.348439543837199
"LBXF04" "continuous" 2398 TRUE "0.00239909154671343" "0.00116907644529122" "0.0568933316450954" "None" "None" 0.0568933316450954 "LBXHGB" "WTSPO4YR" 1 0.348439543837199
"LBXV3A" "continuous" 244 TRUE "-0.350145826872435" "0.088596988731987" "0.0584652175826601" "None" "None" 0.0584652175826601 "LBXHGB" "WTSVOC4Y" 1 0.348439543837199
"LBXD02" "continuous" 1051 TRUE "0.00314705968200356" "0.00105965427598146" "0.059073198646067" "None" "None" 0.059073198646067 "LBXHGB" "WTSPO4YR" 1 0.348439543837199
"LBXCRY" "continuous" 5206 TRUE "0.00736865038023439" "0.00248317731819559" "0.0591900507159344" "None" "None" 0.0591900507159344 "LBXHGB" "WTMEC4YR" 1 0.348439543837199
"URXMIB" "continuous" 1730 TRUE "-0.0112385656309123" "0.00389649710738493" "0.0633078354683096" "None" "None" 0.0633078354683096 "LBXHGB" "WTSPH4YR" 1 0.356953684918247
"LBXRPL" "continuous" 8651 TRUE "0.0176382781957491" "0.00886415745249587" "0.0639796572570913" "None" "None" 0.0639796572570913 "LBXHGB" "WTMEC4YR" 1 0.356953684918247
"URXP04" "continuous" 3098 TRUE "1.59053452319119e-05" "7.99863582689573e-06" "0.0641399836300635" "None" "None" 0.0641399836300635 "LBXHGB" "WTSPH4YR" 1 0.356953684918247
"LBXWCM" "continuous" 1513 TRUE "-0.0135962894282734" "0.00691187547005391" "0.0667612907172449" "None" "None" 0.0667612907172449 "LBXHGB" "WTMEC4YR" 1 0.356953684918247
"URXP24" "continuous" 1712 TRUE "-7.74939155916797e-05" "2.75518710849577e-05" "0.067145002363413" "None" "None" 0.067145002363413 "LBXHGB" "WTMEC4YR" 1 0.356953684918247
"URXMZP" "continuous" 3265 TRUE "-0.000948032074300996" "0.000484942028439338" "0.0682913139043239" "None" "None" 0.0682913139043239 "LBXHGB" "WTSPH4YR" 1 0.356953684918247
"LBXVEB" "continuous" 1112 TRUE "-0.188652908839439" "0.0967187610467764" "0.0688540995416481" "None" "None" 0.0688540995416481 "LBXHGB" "WTMEC4YR" 1 0.356953684918247
"DRD370FQ" "continuous" 250 TRUE "0.0293098328299107" "0.0133029973597239" "0.0697890217308111" "None" "None" 0.0697890217308111 "LBXHGB" "WTDR4YR (1 observations are missing weights)" 1 0.356953684918247
"LBXWBM" "continuous" 1496 TRUE "-0.0134898765841679" "0.00697973465180235" "0.0711705241509051" "None" "None" 0.0711705241509051 "LBXHGB" "WTMEC4YR" 1 0.358148444114232
"DR1TP226" "continuous" 9397 TRUE "-0.0922459658092705" "0.048116631698017" "0.0732550716971575" "None" "None" 0.0732550716971575 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.362787021738304
"LBXLUZ" "continuous" 5225 TRUE "0.00648431442036568" "0.0024123961249333" "0.0745459903573469" "None" "None" 0.0745459903573469 "LBXHGB" "WTMEC4YR" 1 0.363411702992066
"how_many_years_in_house" "categorical" 9728 TRUE "None" "None" "None" "0.0805623803348064" "None" 0.0805623803348064 "LBXHGB" "WTMEC4YR" 1 0.386699425607071
"URXUHG" "continuous" 3028 TRUE "-0.0146070623850861" "0.00803918775144787" "0.0868918491266752" "None" "None" 0.0868918491266752 "LBXHGB" "WTMEC4YR" 1 0.401600399195202
"LBXVOX" "continuous" 1261 TRUE "-0.204514710650512" "0.112289692869377" "0.0873098140016641" "None" "None" 0.0873098140016641 "LBXHGB" "WTMEC4YR" 1 0.401600399195202
"THIAMIN_mg" "continuous" 9711 TRUE "0.00135539687632014" "0.000744750064931454" "0.0875282921322877" "None" "None" 0.0875282921322877 "LBXHGB" "WTMEC4YR" 1 0.401600399195202
"DRD350A" "categorical" 2795 TRUE "None" "None" "None" "0.0964088989399408" "None" 0.0964088989399408 "LBXHGB" "WTDR4YR (5 observations are missing weights)" 1 0.435935890858863
"DSDCOUNT" "continuous" 9744 TRUE "0.00927315586936948" "0.00530305640594414" "0.09950863146832" "None" "None" 0.09950863146832 "LBXHGB" "WTMEC4YR" 1 0.443524185973083
"DRD340" "categorical" 5932 TRUE "None" "None" "None" "0.108971850418071" "None" 0.108971850418071 "LBXHGB" "WTDR4YR (25 observations are missing weights)" 1 0.472605684983942
"RHQ540" "categorical" 3619 TRUE "None" "None" "None" "0.10906285038091" "None" 0.10906285038091 "LBXHGB" "WTMEC4YR" 1 0.472605684983942
"LBXF06" "continuous" 2380 TRUE "0.0117447982903005" "0.00703314652824064" "0.11437903526699" "None" "None" 0.11437903526699 "LBXHGB" "WTSPO4YR" 1 0.483616089600125
"URXP03" "continuous" 3098 TRUE "2.56928203330713e-05" "1.54005733785361e-05" "0.114703816123107" "None" "None" 0.114703816123107 "LBXHGB" "WTSPH4YR" 1 0.483616089600125
"SXQ265" "categorical" 4455 TRUE "None" "None" "None" "0.116372851989917" "None" 0.116372851989917 "LBXHGB" "WTMEC4YR" 1 0.484111064278053
"URXMNP" "continuous" 3265 TRUE "-0.00442820206416128" "0.00271020542991379" "0.121799757612428" "None" "None" 0.121799757612428 "LBXHGB" "WTSPH4YR" 1 0.497118421224976
"LBXLYC" "continuous" 5225 TRUE "0.00546360878334228" "0.00258377721827301" "0.124822635268607" "None" "None" 0.124822635268607 "LBXHGB" "WTMEC4YR" 1 0.497118421224976
"DR1TFDFE" "continuous" 5050 TRUE "-7.3503426935358e-05" "3.47929460279603e-05" "0.125058314433375" "None" "None" 0.125058314433375 "LBXHGB" "WTDR4YR" 1 0.497118421224976
"pneu" "categorical" 7137 TRUE "None" "None" "None" "0.125872933579401" "None" 0.125872933579401 "LBXHGB" "WTMEC4YR" 1 0.497118421224976
"SMQ210" "categorical" 7452 TRUE "None" "None" "None" "0.1285599615461" "None" 0.1285599615461 "LBXHGB" "WTMEC4YR" 1 0.50138385002979
"LBX128" "continuous" 3107 TRUE "17.4409352296689" "10.9617764529765" "0.131156044870315" "None" "None" 0.131156044870315 "LBXHGB" "WTSPO4YR" 1 0.505193654315286
"POTASSIUM_mg" "continuous" 9728 TRUE "0.000268736765099201" "0.000171790971522895" "0.137302673997812" "None" "None" 0.137302673997812 "LBXHGB" "WTMEC4YR" 1 0.506960611736474
"LBXVST" "continuous" 1194 TRUE "0.00293739963325133" "0.00188839923753866" "0.139384109090848" "None" "None" 0.139384109090848 "LBXHGB" "WTMEC4YR" 1 0.506960611736474
"DRD350F" "categorical" 2795 TRUE "None" "None" "None" "0.139639629381512" "None" 0.139639629381512 "LBXHGB" "WTDR4YR (5 observations are missing weights)" 1 0.506960611736474
"DRD370UQ" "continuous" 263 TRUE "-0.0558793149556154" "0.0347033664870441" "0.141814764294801" "None" "None" 0.141814764294801 "LBXHGB" "WTDR4YR (3 observations are missing weights)" 1 0.506960611736474
"URXOP4" "continuous" 2687 TRUE "-0.00481749576255169" "0.00312312792899561" "0.14249177059346" "None" "None" 0.14249177059346 "LBXHGB" "WTSPP4YR" 1 0.506960611736474
"LBXF07" "continuous" 2388 TRUE "0.00627083251632491" "0.00406833743682309" "0.1427695229603" "None" "None" 0.1427695229603 "LBXHGB" "WTSPO4YR" 1 0.506960611736474
"DR1TALCO" "continuous" 9397 TRUE "0.00090292274246164" "0.000586134817974672" "0.142988890489775" "None" "None" 0.142988890489775 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.506960611736474
"LBXVTC" "continuous" 1204 TRUE "-0.0398876590644938" "0.0262194736428189" "0.147700810531585" "None" "None" 0.147700810531585 "LBXHGB" "WTMEC4YR" 1 0.517782616694995
"URXGNS" "continuous" 3276 TRUE "-6.33941385659554e-05" "4.29542110653292e-05" "0.159391539619706" "None" "None" 0.159391539619706 "LBXHGB" "WTSPH4YR" 1 0.551098609700462
"URXUMO" "continuous" 2998 TRUE "-0.000730198202785296" "0.000498652265331791" "0.162471491801099" "None" "None" 0.162471491801099 "LBXHGB" "WTSHM4YR" 1 0.551098609700462
"LBXHBS" "categorical" 9732 TRUE "None" "None" "None" "0.163282430812498" "None" 0.163282430812498 "LBXHGB" "WTMEC4YR" 1 0.551098609700462
"age_started_birth_control" "continuous" 2503 TRUE "-0.00830069042558274" "0.00571044501127707" "0.164269777891484" "None" "None" 0.164269777891484 "LBXHGB" "WTMEC4YR" 1 0.551098609700462
"LBXBHC" "continuous" 3072 TRUE "0.0185206419576739" "0.0129463828677343" "0.171794779326425" "None" "None" 0.171794779326425 "LBXHGB" "WTSPO4YR" 1 0.569393700428544
"VITAMIN_C_mg" "continuous" 9677 TRUE "4.08509846823277e-05" "2.88311480631606e-05" "0.175687856826617" "None" "None" 0.175687856826617 "LBXHGB" "WTMEC4YR" 1 0.569393700428544
"URXP22" "continuous" 1712 TRUE "-0.00309030687980296" "0.00175145569938152" "0.175850874241192" "None" "None" 0.175850874241192 "LBXHGB" "WTMEC4YR" 1 0.569393700428544
"LBXF03" "continuous" 2398 TRUE "0.00113021055803602" "0.000800275695434751" "0.177023041479387" "None" "None" 0.177023041479387 "LBXHGB" "WTSPO4YR" 1 0.569393700428544
"LBXTCD" "continuous" 2405 TRUE "0.00356784719248961" "0.00254396742001986" "0.17987850762245" "None" "None" 0.17987850762245 "LBXHGB" "WTMEC4YR" 1 0.572674432430656
"URXUPB" "continuous" 3123 TRUE "-0.0352137311268094" "0.0252867124320046" "0.182798769934718" "None" "None" 0.182798769934718 "LBXHGB" "WTSHM4YR" 1 0.57437258564928
"LBXTHG" "continuous" 3071 TRUE "0.0137752593953744" "0.00994923221151374" "0.184093777451692" "None" "None" 0.184093777451692 "LBXHGB" "WTMEC4YR" 1 0.57437258564928
"DRD370BQ" "continuous" 1932 TRUE "-0.0130544629030303" "0.00949165377885101" "0.187971260923691" "None" "None" 0.187971260923691 "LBXHGB" "WTDR4YR (5 observations are missing weights)" 1 0.575566741601219
"quantity_drink_per_day" "continuous" 4651 TRUE "0.00987404892449382" "0.00720091550145239" "0.189232897637161" "None" "None" 0.189232897637161 "LBXHGB" "WTMEC4YR" 1 0.575566741601219
"DRD370T" "categorical" 3896 TRUE "None" "None" "None" "0.1900108153363" "None" 0.1900108153363 "LBXHGB" "WTDR4YR (11 observations are missing weights)" 1 0.575566741601219
"LBXF01" "continuous" 2401 TRUE "0.0145801827568487" "0.0107771504507649" "0.194903608606351" "None" "None" 0.194903608606351 "LBXHGB" "WTSPO4YR" 1 0.575604014691793
"DRD370TQ" "continuous" 613 TRUE "0.0306282590774795" "0.0226684484634075" "0.196679191010422" "None" "None" 0.196679191010422 "LBXHGB" "WTDR4YR (2 observations are missing weights)" 1 0.575604014691793
"URXMNM" "continuous" 1730 TRUE "-0.00159427935170321" "0.000969316737213817" "0.198571184726055" "None" "None" 0.198571184726055 "LBXHGB" "WTSPH4YR" 1 0.575604014691793
"DR1TFF" "continuous" 5050 TRUE "-0.000201149571382841" "0.000122775839641848" "0.199876317893374" "None" "None" 0.199876317893374 "LBXHGB" "WTDR4YR" 1 0.575604014691793
"LBX101" "continuous" 3112 TRUE "4.10143878266211" "3.07096081466981" "0.200384077577154" "None" "None" 0.200384077577154 "LBXHGB" "WTSPO4YR" 1 0.575604014691793
"DRD370B" "categorical" 3896 TRUE "None" "None" "None" "0.201943538785251" "None" 0.201943538785251 "LBXHGB" "WTDR4YR (11 observations are missing weights)" 1 0.575604014691793
"SMD057" "continuous" 1744 TRUE "-0.00289758058715925" "0.0021825473740534" "0.202937312872107" "None" "None" 0.202937312872107 "LBXHGB" "WTMEC4YR" 1 0.575604014691793
"LBX110" "continuous" 1721 TRUE "-9.33444138458699" "5.85448940263576" "0.209105513393991" "None" "None" 0.209105513393991 "LBXHGB" "WTSPO4YR" 1 0.585735820490664
"DR1TVB1" "continuous" 9397 TRUE "-0.0194915699208807" "0.0149331075434523" "0.210264140688956" "None" "None" 0.210264140688956 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.585735820490664
"LBXD04" "continuous" 2389 TRUE "0.000783768787491684" "0.000604912327521028" "0.213469317697611" "None" "None" 0.213469317697611 "LBXHGB" "WTSPO4YR" 1 0.589402009926147
"LBXOXY" "continuous" 2843 TRUE "0.271820120234162" "0.210875933411569" "0.215721802417256" "None" "None" 0.215721802417256 "LBXHGB" "WTSPO4YR" 1 0.590396511878806
"LBXVBF" "continuous" 1020 TRUE "-0.00594868737429214" "0.00449897082896579" "0.218706231259451" "None" "None" 0.218706231259451 "LBXHGB" "WTMEC4YR" 1 0.593359514373467
"LBXVME" "continuous" 880 TRUE "-0.000642233146842717" "0.000470676701508831" "0.221371627860776" "None" "None" 0.221371627860776 "LBXHGB" "WTMEC4YR" 1 0.595413343901398
"ever_loud_noise_gt3" "categorical" 5160 TRUE "None" "None" "None" "0.226406545312101" "None" 0.226406545312101 "LBXHGB" "WTMEC4YR" 1 0.597989278576454
"DR1TIRON" "continuous" 9397 TRUE "-0.00218362636680404" "0.00174553359768667" "0.228926112351929" "None" "None" 0.228926112351929 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.597989278576454
"URXP06" "continuous" 3051 TRUE "2.36632190515502e-05" "1.8940304975371e-05" "0.229502878614773" "None" "None" 0.229502878614773 "LBXHGB" "WTSPH4YR" 1 0.597989278576454
"LBX172" "continuous" 3029 TRUE "2.55163174817923" "2.05402664260761" "0.232041651185529" "None" "None" 0.232041651185529 "LBXHGB" "WTSPO4YR" 1 0.597989278576454
"LBXD01" "continuous" 2418 TRUE "0.000964189782924038" "0.000777207891779073" "0.232644443744597" "None" "None" 0.232644443744597 "LBXHGB" "WTSPO4YR" 1 0.597989278576454
"num_months_main_job" "continuous" 5158 TRUE "0.000236578775838096" "0.000191206301577927" "0.233829140981819" "None" "None" 0.233829140981819 "LBXHGB" "WTMEC4YR" 1 0.597989278576454
"URXP14" "continuous" 3021 TRUE "-0.0019476068425805" "0.00158471086068191" "0.236841862656584" "None" "None" 0.236841862656584 "LBXHGB" "WTMEC4YR" 1 0.600769602836212
"LBX087" "continuous" 1721 TRUE "-15.4946019393906" "10.6097665606659" "0.240304966094796" "None" "None" 0.240304966094796 "LBXHGB" "WTSPO4YR" 1 0.604638301786906
"URXMEP" "continuous" 3261 TRUE "-2.32767242035527e-05" "1.92272776137497e-05" "0.243625460916658" "None" "None" 0.243625460916658 "LBXHGB" "WTSPH4YR" 1 0.608089150447979
"DRD370E" "categorical" 3896 TRUE "None" "None" "None" "0.253302441280258" "None" 0.253302441280258 "LBXHGB" "WTDR4YR (11 observations are missing weights)" 1 0.617785535431609
"LBXWME" "continuous" 1484 TRUE "-0.0701695521977733" "0.0592315489014996" "0.253449302872444" "None" "None" 0.253449302872444 "LBXHGB" "WTMEC4YR" 1 0.617785535431609
"URXP16" "continuous" 3005 TRUE "-0.0024600681952278" "0.00207659904394663" "0.253450476074506" "None" "None" 0.253450476074506 "LBXHGB" "WTMEC4YR" 1 0.617785535431609
"DR1TNIAC" "continuous" 9397 TRUE "-0.00132281529809784" "0.00112260296587863" "0.255887067100634" "None" "None" 0.255887067100634 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.618889650661998
"DR1TRET" "continuous" 5050 TRUE "-3.63743799510467e-05" "2.61460071250849e-05" "0.258385075372634" "None" "None" 0.258385075372634 "LBXHGB" "WTDR4YR" 1 0.620124180894322
"DR1TS180" "continuous" 9397 TRUE "0.00368479951680489" "0.00319188551720104" "0.265276985898891" "None" "None" 0.265276985898891 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.631316295855976
"LBXHPE" "continuous" 2806 TRUE "0.315190829739249" "0.274110087652968" "0.267095355939067" "None" "None" 0.267095355939067 "LBXHGB" "WTSPO4YR" 1 0.631316295855976
"URXUUR" "continuous" 1698 TRUE "-0.872889042958435" "0.654860135823438" "0.274739121350581" "None" "None" 0.274739121350581 "LBXHGB" "WTMEC4YR" 1 0.632609646591784
"LBXF08" "continuous" 2265 TRUE "0.000217616666888349" "0.000192809963320735" "0.275681293611263" "None" "None" 0.275681293611263 "LBXHGB" "WTSPO4YR" 1 0.632609646591784
"DR1TCOPP" "continuous" 9397 TRUE "-0.012168154261913" "0.0107993959460954" "0.276466464514584" "None" "None" 0.276466464514584 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.632609646591784
"DR1TP184" "continuous" 9397 TRUE "-0.469781912876012" "0.417679645897884" "0.277289069240006" "None" "None" 0.277289069240006 "LBXHGB" "WTDR4YR (16 observations are missing weights)" 1 0.632609646591784
"LBXVBZ" "continuous" 1109 TRUE "0.362295452209875" "0.320495771792156" "0.278723598325645" "None" "None" 0.278723598325645 "LBXHGB" "WTMEC4YR" 1 0.632609646591784
"DRD350D" "categorical" 2795 TRUE "None" "None" "None" "0.279808112915597" "None" 0.279808112915597 "LBXHGB" "WTDR4YR (5 observations are missing weights)" 1 0.632609646591784
"SMD030" "continuous" 3360 TRUE "-0.0043349381641162" "0.00391111068944309" "0.284087678779851" "None" "None" 0.284087678779851 "LBXHGB" "WTMEC4YR" 1 0.635837356808574
"SMQ050" "continuous" 1949 TRUE "0.000671773148955836" "0.000607693336033473" "0.285311634465386" "None" "None" 0.285311634465386 "LBXHGB" "WTMEC4YR" 1 0.635837356808574
"private_water_source" "categorical" 9654 TRUE "None" "None" "None" "0.294288444890309" "None" 0.294288444890309 "LBXHGB" "WTMEC4YR" 1 0.646318125932268
"DR1TATOC" "continuous" 5050 TRUE "-0.00428201337257091" "0.00338131632596186" "0.294771687120658" "None" "None" 0.294771687120658 "LBXHGB" "WTDR4YR" 1 0.646318125932268
"DRD370M" "categorical" 3896 TRUE "None" "None" "None" "0.297587077603141" "None" 0.297587077603141 "LBXHGB" "WTDR4YR (11 observations are missing weights)" 1 0.646318125932268
