"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TS140" "continuous" 5520 TRUE "-0.0184320665785207" "0.0472668988921221" "0.701410723170317" "None" "None" 0.701410723170317 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"DR1TNIAC" "continuous" 5520 TRUE "-0.00199136940211525" "0.00510742579975369" "0.701454479755644" "None" "None" 0.701454479755644 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"DR1TTHEO" "continuous" 5520 TRUE "-0.00033250375344289" "0.000858355524727355" "0.703287019121355" "None" "None" 0.703287019121355 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"age_started_birth_control" "continuous" 1104 TRUE "-0.00968963205126518" "0.0259047906497707" "0.712738380167718" "None" "None" 0.712738380167718 "anemia" "WTMEC4YR" 1 0.908042091031765
"DR1TP182" "continuous" 5520 TRUE "0.00236857876146022" "0.00663828996415414" "0.725627758247219" "None" "None" 0.725627758247219 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"DR1TKCAL" "continuous" 5520 TRUE "-2.59367497782617e-05" "7.34260761633365e-05" "0.728253621311618" "None" "None" 0.728253621311618 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"DR1TBCAR" "continuous" 2863 TRUE "5.39294019135127e-06" "1.46242916347946e-05" "0.73099129379385" "None" "None" 0.73099129379385 "anemia" "WTDR4YR" 1 0.908042091031765
"DR1TP183" "continuous" 5520 TRUE "0.0210823794034071" "0.0614719190901724" "0.735833256007353" "None" "None" 0.735833256007353 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"DR1TS080" "continuous" 5520 TRUE "0.11110020252576" "0.333280244466965" "0.742943529025989" "None" "None" 0.742943529025989 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.908042091031765
"URXUTL" "continuous" 1762 TRUE "-0.224775974790911" "0.741490410501275" "0.765460863484526" "None" "None" 0.765460863484526 "anemia" "WTSHM4YR" 1 0.91113108026259
"DR1TP205" "continuous" 5520 TRUE "-0.125474619581557" "0.424635221439519" "0.771199774651833" "None" "None" 0.771199774651833 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.91113108026259
"DR1TVB1" "continuous" 5520 TRUE "0.0223582233008169" "0.0799497640505319" "0.783117481067322" "None" "None" 0.783117481067322 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.91113108026259
"LBXRPL" "continuous" 5053 TRUE "-0.00906932942712561" "0.0337979441640338" "0.791666912809179" "None" "None" 0.791666912809179 "anemia" "WTMEC4YR" 1 0.91113108026259
"DR1TPFAT" "continuous" 5520 TRUE "0.00154686130000501" "0.00585641816196587" "0.794854368874931" "None" "None" 0.794854368874931 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.91113108026259
"DR1TPHOS" "continuous" 5520 TRUE "-3.04188398911167e-05" "0.00012002208258187" "0.802964980258276" "None" "None" 0.802964980258276 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.91113108026259
"URXUBA" "continuous" 1700 TRUE "0.00373613446067052" "0.0150891982003207" "0.807407187485702" "None" "None" 0.807407187485702 "anemia" "WTSHM4YR" 1 0.91113108026259
"LBXALC" "continuous" 2968 TRUE "0.00252870931632564" "0.00994018407555265" "0.811734962415762" "None" "None" 0.811734962415762 "anemia" "WTMEC4YR" 1 0.91113108026259
"URXUPB" "continuous" 1795 TRUE "-0.0194232382764278" "0.0875309659440909" "0.827034486290383" "None" "None" 0.827034486290383 "anemia" "WTSHM4YR" 1 0.918927206989314
"number_close_friends" "continuous" 1307 TRUE "-0.00210757181825162" "0.0104008509202174" "0.841826028508146" "None" "None" 0.841826028508146 "anemia" "WTMEC4YR" 1 0.925383190796217
"DR1TS040" "continuous" 5520 TRUE "0.0288653918286654" "0.157366817606084" "0.856632613009354" "None" "None" 0.856632613009354 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.925383190796217
"DR1TP226" "continuous" 5520 TRUE "-0.0445787802530756" "0.245544827583883" "0.858082595101947" "None" "None" 0.858082595101947 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.925383190796217
"DR1TVB6" "continuous" 5520 TRUE "0.00643473826933227" "0.0526371209002518" "0.90413678818701" "None" "None" 0.90413678818701 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.961082855727496
"DR1TS120" "continuous" 5520 TRUE "-0.00705864304290682" "0.060614976327854" "0.908660154505996" "None" "None" 0.908660154505996 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.961082855727496
"DR1TS100" "continuous" 5520 TRUE "0.01900423689985" "0.196769678513773" "0.924188515600142" "None" "None" 0.924188515600142 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.966746719118606
"LBXVID" "continuous" 2931 TRUE "-0.000792394044318162" "0.00920174885147454" "0.935514520205351" "None" "None" 0.935514520205351 "anemia" "WTMEC4YR" 1 0.966746719118606
"URXUCD" "continuous" 1714 TRUE "0.0154288573288893" "0.203490397292586" "0.94044660548476" "None" "None" 0.94044660548476 "anemia" "WTSHM4YR" 1 0.966746719118606
"SMD030" "continuous" 2010 TRUE "-0.00114472323687988" "0.0180755519453452" "0.950242482241497" "None" "None" 0.950242482241497 "anemia" "WTMEC4YR" 1 0.966746719118606
"DR1TCAFF" "continuous" 5520 TRUE "-1.79271987612884e-05" "0.000369676693701904" "0.961887519829855" "None" "None" 0.961887519829855 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.966746719118606
"DR1TVB2" "continuous" 5520 TRUE "0.00270636975470693" "0.0639694357235317" "0.966746719118606" "None" "None" 0.966746719118606 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.966746719118606
