"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TPOTA" "continuous" 5151 TRUE 9.95814540298761e-05 8.48122732285544e-05 0.256525749257191 "None" "None" 0.256525749257191 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.65297463447285
"DR1TMFAT" "continuous" 5151 TRUE -0.00793107758850934 0.00718525561872572 0.285060119519727 "None" "None" 0.285060119519727 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.694059421439335
"DR1TM181" "continuous" 5151 TRUE -0.00812049293970857 0.00762797782255807 0.301959817461359 "None" "None" 0.301959817461359 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.704572907409839
"DR1TS140" "continuous" 5151 TRUE -0.0660810569153385 0.0650813658762601 0.324167904150173 "None" "None" 0.324167904150173 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.710806367257514
"DR1TM201" "continuous" 5151 TRUE -0.435246508189243 0.434030093998227 0.330017241940989 "None" "None" 0.330017241940989 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.710806367257514
"DR1TTFAT" "continuous" 5151 TRUE -0.00265330903138935 0.00272318372111808 0.343548754413774 "None" "None" 0.343548754413774 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.712545564710049
"DR1TKCAL" "continuous" 5151 TRUE -9.66894031161922e-05 0.000109910843651129 0.391283951236949 "None" "None" 0.391283951236949 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.737146959387499
"DR1TP226" "continuous" 5151 TRUE -0.183402696405817 0.210022950770933 0.394694495196541 "None" "None" 0.394694495196541 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.737146959387499
"DR1TP225" "continuous" 5151 TRUE -1.5369529520661 1.76081897482634 0.394900156814731 "None" "None" 0.394900156814731 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.737146959387499
"DR1TCALC" "continuous" 5151 TRUE 0.000131667916659491 0.000156738071442644 0.412539056482466 "None" "None" 0.412539056482466 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.745231843968326
"LBXBPB" "continuous" 5345 TRUE -0.102490961246588 0.142201163008136 0.480860226323201 "None" "None" 0.480860226323201 "anemia" "WTMEC4YR" 1 0.815975835377849
"DR1TZINC" "continuous" 5151 TRUE 0.00382751560240223 0.00533652523186825 0.482971606279845 "None" "None" 0.482971606279845 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TSELE" "continuous" 5151 TRUE 0.000892059628217503 0.00141841454749855 0.537765711905565 "None" "None" 0.537765711905565 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TS120" "continuous" 5151 TRUE -0.0666087794140625 0.109555070225023 0.551228648270182 "None" "None" 0.551228648270182 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TVB1" "continuous" 5151 TRUE 0.0640881116838936 0.110627790103944 0.569975805741258 "None" "None" 0.569975805741258 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TP204" "continuous" 5151 TRUE -0.371805233966677 0.646034175664881 0.572480077506991 "None" "None" 0.572480077506991 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TVB6" "continuous" 5151 TRUE 0.0420745285158545 0.0748351269975255 0.581297988962326 "None" "None" 0.581297988962326 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TPROT" "continuous" 5151 TRUE -0.00118866388181199 0.00212950858889075 0.583994067231152 "None" "None" 0.583994067231152 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TP183" "continuous" 5151 TRUE 0.0488466228199648 0.0910822556153984 0.598705446826341 "None" "None" 0.598705446826341 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TS100" "continuous" 5151 TRUE -0.145734131069063 0.27353103560265 0.601076008502144 "None" "None" 0.601076008502144 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TPHOS" "continuous" 5151 TRUE -8.05781123754613e-05 0.000170181666141414 0.641891952467278 "None" "None" 0.641891952467278 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TS080" "continuous" 5151 TRUE -0.214121609996747 0.454671794159376 0.643672392341675 "None" "None" 0.643672392341675 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TS040" "continuous" 5151 TRUE -0.0907154271487332 0.194913752661031 0.647542255514124 "None" "None" 0.647542255514124 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"DR1TS060" "continuous" 5151 TRUE -0.156607735974951 0.345083941290223 0.655694867714343 "None" "None" 0.655694867714343 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.815975835377849
"LBXRST" "continuous" 4179 TRUE 0.0442220876783981 0.120628630070683 0.718442622574117 "None" "None" 0.718442622574117 "anemia" "WTMEC4YR" 1 0.857629925128261
"DR1TPFAT" "continuous" 5151 TRUE -0.00314880581173274 0.00921758991527321 0.736831910735064 "None" "None" 0.736831910735064 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.857629925128261
"DR1TP182" "continuous" 5151 TRUE -0.00343918052021343 0.0103686439957673 0.744177105244086 "None" "None" 0.744177105244086 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.857629925128261
"DR1TVB2" "continuous" 5151 TRUE 0.0311491876013417 0.0963537025272618 0.750426184487229 "None" "None" 0.750426184487229 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.857629925128261
"DR1TNIAC" "continuous" 5151 TRUE -0.00253997878411835 0.00854099335680232 0.769774551958235 "None" "None" 0.769774551958235 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.862147498193223
"DR1TCOPP" "continuous" 5151 TRUE 0.0087510489626623 0.0452309665446017 0.848880012536962 "None" "None" 0.848880012536962 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.92225503596275
"DR1TCAFF" "continuous" 5151 TRUE 7.80343872429222e-05 0.000424665555447761 0.856379676251125 "None" "None" 0.856379676251125 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.92225503596275
"LBXB12" "continuous" 5349 TRUE -7.94069114418239e-07 5.90320918823025e-06 0.89457523486784 "None" "None" 0.89457523486784 "anemia" "WTMEC4YR" 1 0.92604537641602
"LBXRPL" "continuous" 4705 TRUE 0.00333135488367625 0.0279663734453245 0.906576601625301 "None" "None" 0.906576601625301 "anemia" "WTMEC4YR" 1 0.92604537641602
"DR1TVB12" "continuous" 5151 TRUE 0.000707329075112766 0.00743961226853233 0.925366119872271 "None" "None" 0.925366119872271 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.92604537641602
"DR1TCARB" "continuous" 5151 TRUE -5.84004112767097e-05 0.000619909025380911 0.92604537641602 "None" "None" 0.92604537641602 "anemia" "WTDR4YR (9 observations are missing weights)" 1 0.92604537641602
