"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TIRON" "continuous" 1983 TRUE 0.0134180046585664 0.0097131551670651 0.185036182937637 "None" "None" 0.185036182937637 "anemia" "WTDR4YR" 1 0.802265173178772
"DR1TS120" "continuous" 1983 TRUE 0.0944797048082821 0.0703693515720901 0.197047586394786 "None" "None" 0.197047586394786 "anemia" "WTDR4YR" 1 0.802265173178772
"DR1TPHOS" "continuous" 1983 TRUE 0.000184118803431769 0.000165490022286464 0.281380063055829 "None" "None" 0.281380063055829 "anemia" "WTDR4YR" 1 0.916812127650123
"DR1TALCO" "continuous" 1983 TRUE -0.00708982990592045 0.00649777915879746 0.290445707564174 "None" "None" 0.290445707564174 "anemia" "WTDR4YR" 1 0.916812127650123
"DR1TCOPP" "continuous" 1983 TRUE 0.18261045246204 0.167805551734678 0.291682974871479 "None" "None" 0.291682974871479 "anemia" "WTDR4YR" 1 0.916812127650123
"LBXRPL" "continuous" 1807 TRUE -0.10327499701338 0.0974387764625895 0.304019276081366 "None" "None" 0.304019276081366 "anemia" "WTMEC4YR" 1 0.916812127650123
"LBXIHG" "continuous" 1233 TRUE -0.259108676050137 0.245294252104774 0.305604042550041 "None" "None" 0.305604042550041 "anemia" "WTMEC4YR" 1 0.916812127650123
"DR1TPROT" "continuous" 1983 TRUE 0.0024462246727052 0.00261798598470411 0.363185320934639 "None" "None" 0.363185320934639 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TM221" "continuous" 1983 TRUE -0.933516400249082 1.07155253722567 0.395791784676667 "None" "None" 0.395791784676667 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TNIAC" "continuous" 1983 TRUE 0.00651665803596828 0.00792844348110549 0.422493101522781 "None" "None" 0.422493101522781 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TTHEO" "continuous" 1983 TRUE 0.00124676927785253 0.00155762582736275 0.43450618164808 "None" "None" 0.43450618164808 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TZINC" "continuous" 1983 TRUE 0.0114734329734941 0.0144106259220016 0.436905894592293 "None" "None" 0.436905894592293 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TVB6" "continuous" 1983 TRUE 0.0518673042823316 0.0698096762695151 0.467636755091082 "None" "None" 0.467636755091082 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TPFAT" "continuous" 1983 TRUE 0.00957976160116448 0.0132364202123253 0.479065426876087 "None" "None" 0.479065426876087 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TP182" "continuous" 1983 TRUE 0.0104106947667242 0.0149349121432007 0.495181288642015 "None" "None" 0.495181288642015 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TMFAT" "continuous" 1983 TRUE 0.00372379484850971 0.00537158092403406 0.497521821208853 "None" "None" 0.497521821208853 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TM181" "continuous" 1983 TRUE 0.00393161839482982 0.00578559676810987 0.505936163099487 "None" "None" 0.505936163099487 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TS080" "continuous" 1983 TRUE 0.28275368479198 0.436205714149878 0.525507342749468 "None" "None" 0.525507342749468 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TP205" "continuous" 1983 TRUE 0.51664250531616 0.823857171942289 0.538924148179541 "None" "None" 0.538924148179541 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TTFAT" "continuous" 1983 TRUE 0.00146085219663642 0.00238755586609456 0.548726219404946 "None" "None" 0.548726219404946 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TP183" "continuous" 1983 TRUE 0.0781609480455955 0.141876667466933 0.588864513120487 "None" "None" 0.588864513120487 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TP226" "continuous" 1983 TRUE 0.269819958450968 0.531524859998302 0.618232724298245 "None" "None" 0.618232724298245 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TS180" "continuous" 1983 TRUE 0.0140576800327525 0.0285700325557867 0.628982520675692 "None" "None" 0.628982520675692 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TPOTA" "continuous" 1983 TRUE 3.56875496533588e-05 7.56407492368647e-05 0.643066198649708 "None" "None" 0.643066198649708 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TP225" "continuous" 1983 TRUE 1.87120389162568 4.00898490760696 0.64660290330052 "None" "None" 0.64660290330052 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TP204" "continuous" 1983 TRUE 0.492018071307809 1.06268050108706 0.649238228926307 "None" "None" 0.649238228926307 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TSELE" "continuous" 1983 TRUE 0.000919971928524756 0.00209548903773094 0.666172506728601 "None" "None" 0.666172506728601 "anemia" "WTDR4YR" 1 0.93877985811506
"LBXB12" "continuous" 2047 TRUE -3.9149144613202e-05 9.05664995855747e-05 0.670978779260939 "None" "None" 0.670978779260939 "anemia" "WTMEC4YR" 1 0.93877985811506
"DR1TS160" "continuous" 1983 TRUE 0.00518795645376142 0.0124730481049779 0.682662177103975 "None" "None" 0.682662177103975 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TSFAT" "continuous" 1983 TRUE 0.0027925055842094 0.00696726886963597 0.693557309399044 "None" "None" 0.693557309399044 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TVC" "continuous" 1983 TRUE -0.000367872393266891 0.0010397974148142 0.727844247960918 "None" "None" 0.727844247960918 "anemia" "WTDR4YR" 1 0.93877985811506
"DR1TM161" "continuous" 1983 TRUE -0.029890545519876 0.0877702403172447 0.737611214986774 "None" "None" 0.737611214986774 "anemia" "WTDR4YR" 1 0.93877985811506
"LBXRST" "continuous" 1615 TRUE -0.124955603881822 0.372130420593247 0.741141993248731 "None" "None" 0.741141993248731 "anemia" "WTMEC4YR" 1 0.93877985811506
"DR1TM201" "continuous" 1983 TRUE -0.145582407148115 0.531747128475012 0.7875513779606 "None" "None" 0.7875513779606 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TS060" "continuous" 1983 TRUE 0.121027777945423 0.469063120380661 0.799488924870791 "None" "None" 0.799488924870791 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TP184" "continuous" 1983 TRUE 0.771592388655277 4.29151562056869 0.85943932057547 "None" "None" 0.85943932057547 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TVB2" "continuous" 1983 TRUE -0.0193695533026998 0.110973008374066 0.863500615650365 "None" "None" 0.863500615650365 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TS100" "continuous" 1983 TRUE 0.0408810772205802 0.264196540490807 0.878850653951458 "None" "None" 0.878850653951458 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TCAFF" "continuous" 1983 TRUE -7.63331058153973e-05 0.000522315550649694 0.885526957980344 "None" "None" 0.885526957980344 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TS140" "continuous" 1983 TRUE 0.00872096378289753 0.0641738014921954 0.893499733303949 "None" "None" 0.893499733303949 "anemia" "WTDR4YR" 1 0.965841034026297
"LBXVIE" "continuous" 2041 TRUE 2.40240060548061e-05 0.000230488330717696 0.918205951581857 "None" "None" 0.918205951581857 "anemia" "WTMEC4YR" 1 0.965841034026297
"LBXBPB" "continuous" 2047 TRUE -0.0083804326377558 0.0848366167500317 0.922465868954863 "None" "None" 0.922465868954863 "anemia" "WTMEC4YR" 1 0.965841034026297
"DR1TVB1" "continuous" 1983 TRUE -0.00816027159004087 0.111174755388861 0.94234423158657 "None" "None" 0.94234423158657 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TCALC" "continuous" 1983 TRUE 1.11296933682815e-05 0.00024296051459868 0.96399658039087 "None" "None" 0.96399658039087 "anemia" "WTDR4YR" 1 0.965841034026297
"DR1TS040" "continuous" 1983 TRUE 0.0111503080569533 0.256563258594224 0.965841034026297 "None" "None" 0.965841034026297 "anemia" "WTDR4YR" 1 0.965841034026297
