"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TCARB" "continuous" 2197 TRUE -0.0028995676550294 0.00154544140927251 0.0769384875151553 "None" "None" 0.0769384875151553 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.160871382986234
"DR1TPROT" "continuous" 2197 TRUE -0.011240927397198 0.00654936551987028 0.103259673214481 "None" "None" 0.103259673214481 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.206519346428962
"DR1TS060" "continuous" 2197 TRUE -1.17097456976534 0.69354317917623 0.108584487157842 "None" "None" 0.108584487157842 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.20812026705253
"DR1TVB2" "continuous" 2197 TRUE -0.254444224700791 0.160742248039177 0.130848322943785 "None" "None" 0.130848322943785 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.231911890368861
"DR1TMAGN" "continuous" 2197 TRUE -0.00302724354781145 0.00193190719801012 0.134532601650548 "None" "None" 0.134532601650548 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.231911890368861
"DR1TPOTA" "continuous" 2197 TRUE -0.00029639316425675 0.000192193642256948 0.140432277450522 "None" "None" 0.140432277450522 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.231911890368861
"DR1TCALC" "continuous" 2197 TRUE -0.000653793395261533 0.000424777379818758 0.141163759354959 "None" "None" 0.141163759354959 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.231911890368861
"DR1TP225" "continuous" 2197 TRUE 4.66420000870585 3.24601271188928 0.167901339758462 "None" "None" 0.167901339758462 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.266326263065147
"DR1TS100" "continuous" 2197 TRUE -0.695727682255012 0.493756642941559 0.175862103481415 "None" "None" 0.175862103481415 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.267622010820277
"DR1TNIAC" "continuous" 2197 TRUE -0.0208417943270368 0.0149534071990866 0.180353963813665 "None" "None" 0.180353963813665 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.267622010820277
"DR1TVB1" "continuous" 2197 TRUE -0.237126143896069 0.194571077259248 0.23868556310128 "None" "None" 0.23868556310128 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.34311049695809
"DR1TSELE" "continuous" 2197 TRUE -0.00435097971903787 0.00400672974483777 0.291844770232903 "None" "None" 0.291844770232903 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.399040739423291
"DR1TVB6" "continuous" 2197 TRUE -0.140686495396089 0.131519292374071 0.298888722934598 "None" "None" 0.298888722934598 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.399040739423291
"DR1TM201" "continuous" 2197 TRUE -1.20839980748753 1.1411084689922 0.303617953909026 "None" "None" 0.303617953909026 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.399040739423291
"DR1TTHEO" "continuous" 2197 TRUE -0.00130781736882011 0.00148730839793679 0.390816917479668 "None" "None" 0.390816917479668 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.499377172335131
"DR1TS120" "continuous" 2197 TRUE -0.138723658517393 0.187282027599805 0.468416252112828 "None" "None" 0.468416252112828 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.582355340464597
"DR1TM221" "continuous" 2197 TRUE -1.09495399413173 1.61974697760701 0.507632021757023 "None" "None" 0.507632021757023 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.610314217379397
"DR1TP184" "continuous" 2197 TRUE -2.64635774868896 4.00798082850882 0.517440314734706 "None" "None" 0.517440314734706 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.610314217379397
"LBXBPB" "continuous" 2315 TRUE -0.0546707362971688 0.11223095026875 0.632047496849007 "None" "None" 0.632047496849007 "anemia" "WTMEC4YR" 1 0.726854621376358
"DR1TS080" "continuous" 2197 TRUE -0.342059200589192 0.74192837466591 0.650291400838613 "None" "None" 0.650291400838613 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.729595230209175
"DR1TP204" "continuous" 2197 TRUE -0.596108192968439 1.42146065973396 0.679913095464655 "None" "None" 0.679913095464655 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.744666723604146
"DR1TP205" "continuous" 2197 TRUE 0.36990715847018 1.1300014953188 0.747178809573346 "None" "None" 0.747178809573346 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.799307563729626
"DR1TP226" "continuous" 2197 TRUE -0.0719762233670269 0.819965986303725 0.931021112039523 "None" "None" 0.931021112039523 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.973340253495865
"DR1TVC" "continuous" 2197 TRUE -0.000101240281401524 0.00169774316554365 0.953105594990484 "None" "None" 0.953105594990484 "anemia" "WTDR4YR (25 observations are missing weights)" 1 0.974285719323606
"LBXRBF" "continuous" 2296 TRUE -4.29481284459491e-05 0.00211620777250431 0.984031439973886 "None" "None" 0.984031439973886 "anemia" "WTMEC4YR" 1 0.984031439973886
