"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TP184" "continuous" 4048 TRUE "85.0758532651147" "29.3535529263733" "0.00958018600956932" "None" "None" 0.00958018600956932 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.0882745710881745
"URXUPT" "continuous" 1029 TRUE "-71.9619635065421" "26.4649362205146" "0.0140674155033146" "None" "None" 0.0140674155033146 "LBXIRN" "WTSHM4YR" 1 0.120979773328506
"DR1TP226" "continuous" 4048 TRUE "14.7167312166334" "6.16148040594747" "0.0280811055462379" "None" "None" 0.0280811055462379 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.226403913466543
"URXUSB" "continuous" 995 TRUE "11.7472825775525" "5.20794241978566" "0.0367754491398355" "None" "None" 0.0367754491398355 "LBXIRN" "WTSHM4YR" 1 0.279060761119928
"URXETL" "continuous" 1092 TRUE "0.00294297649714146" "0.00141871141023468" "0.0526604096788074" "None" "None" 0.0526604096788074 "LBXIRN" "WTSPH4YR" 1 0.37739960269812
"DR1TPHOS" "continuous" 4048 TRUE "0.00219122897971506" "0.00113175399958895" "0.0687146165713144" "None" "None" 0.0687146165713144 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.466536080931556
"DR1TP225" "continuous" 4048 TRUE "69.8692150628877" "37.2157585013604" "0.0767652402798486" "None" "None" 0.0767652402798486 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.495135799805024
"DR1TZINC" "continuous" 4048 TRUE "-0.192980168454773" "0.106306646076874" "0.0861735908781697" "None" "None" 0.0861735908781697 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.529352058251614
"DR1TP205" "continuous" 4048 TRUE "14.9578174196864" "8.78682929855501" "0.105906011230215" "None" "None" 0.105906011230215 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.620994338577169
"DR1TCALC" "continuous" 4048 TRUE "0.00205836049905236" "0.00122852061482925" "0.111124217748068" "None" "None" 0.111124217748068 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.623261916934817
"URXUBA" "continuous" 971 TRUE "0.310314468683649" "0.193551644983402" "0.12627868359489" "None" "None" 0.12627868359489 "LBXIRN" "WTSHM4YR" 1 0.678747924322534
"LBXLUZ" "continuous" 2115 TRUE "0.232657735465607" "0.131960263648103" "0.138172270512208" "None" "None" 0.138172270512208 "LBXIRN" "WTMEC4YR" 1 0.712968915842991
"URXGNS" "continuous" 1094 TRUE "-0.00534853790631345" "0.00369879293946589" "0.165358919272234" "None" "None" 0.165358919272234 "LBXIRN" "WTSPH4YR" 1 0.800719917598805
"LBXCRY" "continuous" 2102 TRUE "0.107682255691225" "0.0678405353036763" "0.173310610746999" "None" "None" 0.173310610746999 "LBXIRN" "WTMEC4YR" 1 0.800719917598805
"URXUTL" "continuous" 1008 TRUE "17.0792902083848" "12.0602350423294" "0.17379967203695" "None" "None" 0.17379967203695 "LBXIRN" "WTSHM4YR" 1 0.800719917598805
"URXUPB" "continuous" 1029 TRUE "-0.404567134199251" "0.306073060157618" "0.202788769058526" "None" "None" 0.202788769058526 "LBXIRN" "WTSHM4YR" 1 0.855083681292222
"DR1TS040" "continuous" 4048 TRUE "2.42531413652893" "1.84044009619524" "0.204100486772647" "None" "None" 0.204100486772647 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.855083681292222
"URXUCS" "continuous" 1029 TRUE "-0.0693332552668508" "0.0538940588366032" "0.214579033707588" "None" "None" 0.214579033707588 "LBXIRN" "WTSHM4YR" 1 0.855083681292222
"LBXBPB" "continuous" 4280 TRUE "0.424674375828604" "0.335136805805558" "0.221245477598193" "None" "None" 0.221245477598193 "LBXIRN" "WTMEC4YR" 1 0.855083681292222
"URXMNP" "continuous" 1089 TRUE "0.329796484322624" "0.261999246272722" "0.224195318888065" "None" "None" 0.224195318888065 "LBXIRN" "WTSPH4YR" 1 0.855083681292222
"LBXIHG" "continuous" 963 TRUE "-11.9607275552829" "9.52707619672157" "0.225370892743686" "None" "None" 0.225370892743686 "LBXIRN" "WTMEC4YR" 1 0.855083681292222
"URXMOH" "continuous" 588 TRUE "-0.0232918385321562" "0.017156855365506" "0.232653130840223" "None" "None" 0.232653130840223 "LBXIRN" "WTSPH4YR" 1 0.857492967953963
"LBXRST" "continuous" 3033 TRUE "1.74708461205738" "1.4459608500819" "0.242585343310095" "None" "None" 0.242585343310095 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DRD370BQ" "continuous" 666 TRUE "-1.05841494570426" "0.92232987730876" "0.266180599920481" "None" "None" 0.266180599920481 "LBXIRN" "WTDR4YR (18 observations are missing weights)" 1 0.865024258233144
"URXMHH" "continuous" 588 TRUE "-0.0185448635010041" "0.0148427515283712" "0.266810300399643" "None" "None" 0.266810300399643 "LBXIRN" "WTSPH4YR" 1 0.865024258233144
"DR1TP204" "continuous" 4048 TRUE "11.4462772390994" "10.0100780360206" "0.267821752184074" "None" "None" 0.267821752184074 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"URXDMA" "continuous" 1039 TRUE "0.00808556306655535" "0.00728313593157761" "0.281534443158854" "None" "None" 0.281534443158854 "LBXIRN" "WTSPH4YR" 1 0.865024258233144
"URXDAZ" "continuous" 1093 TRUE "-0.00183461517135458" "0.00165717573185063" "0.282838010887414" "None" "None" 0.282838010887414 "LBXIRN" "WTSPH4YR" 1 0.865024258233144
"DR1TLYCO" "continuous" 2224 TRUE "-0.000135904998916578" "0.000115089395640993" "0.290763207638577" "None" "None" 0.290763207638577 "LBXIRN" "WTDR4YR" 1 0.865024258233144
"DR1TPFAT" "continuous" 4048 TRUE "0.0940552392490802" "0.0881054726810532" "0.299841635541784" "None" "None" 0.299841635541784 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TS060" "continuous" 4048 TRUE "3.80072163896336" "3.73807265067962" "0.322740462382151" "None" "None" 0.322740462382151 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TVB12" "continuous" 4048 TRUE "-0.118749512253029" "0.117188635436506" "0.324335856873745" "None" "None" 0.324335856873745 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TTHEO" "continuous" 4048 TRUE "-0.00425990447478212" "0.00426545956901603" "0.331178480198783" "None" "None" 0.331178480198783 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"LBXB12" "continuous" 3946 TRUE "-0.0026068348029121" "0.00265569503885153" "0.33930666228326" "None" "None" 0.33930666228326 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DR1TP182" "continuous" 4048 TRUE "0.0915589229214654" "0.0951010729828673" "0.348427522822319" "None" "None" 0.348427522822319 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TPOTA" "continuous" 4048 TRUE "0.000626116703872129" "0.00067270934534797" "0.364304510364859" "None" "None" 0.364304510364859 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TMAGN" "continuous" 4048 TRUE "0.00532947154949103" "0.00576171785673775" "0.367211979309008" "None" "None" 0.367211979309008 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DRD370B" "categorical" 1270 TRUE "None" "None" "None" "0.367592974962587" "None" 0.367592974962587 "LBXIRN" "WTDR4YR (49 observations are missing weights)" 1 0.865024258233144
"DR1TPROT" "continuous" 4048 TRUE "0.0219383580909428" "0.023921979277789" "0.37122568507889" "None" "None" 0.37122568507889 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"URXEQU" "continuous" 1015 TRUE "0.0221807367934599" "0.0247221839371936" "0.381456009410172" "None" "None" 0.381456009410172 "LBXIRN" "WTSPH4YR" 1 0.865024258233144
"DR1TIRON" "continuous" 4048 TRUE "0.0860942050501638" "0.0978700630079965" "0.390626747227229" "None" "None" 0.390626747227229 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"URXUUR" "continuous" 548 TRUE "66.5364762558392" "71.8607035672938" "0.396984866496082" "None" "None" 0.396984866496082 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DR1TFDFE" "continuous" 2224 TRUE "0.00287562014230019" "0.00311225461564808" "0.39790292762992" "None" "None" 0.39790292762992 "LBXIRN" "WTDR4YR" 1 0.865024258233144
"LBXRBF" "continuous" 3959 TRUE "0.00783758023525229" "0.00921953409404168" "0.406432270796196" "None" "None" 0.406432270796196 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DR1TFA" "continuous" 2224 TRUE "0.00540304060265359" "0.00600488256868341" "0.40948029709493" "None" "None" 0.40948029709493 "LBXIRN" "WTDR4YR" 1 0.865024258233144
"URXUTU" "continuous" 987 TRUE "-2.00209924918697" "2.58618471760139" "0.448890584326614" "None" "None" 0.448890584326614 "LBXIRN" "WTSHM4YR" 1 0.865024258233144
"DR1TM181" "continuous" 4048 TRUE "-0.0498102642147533" "0.0652476970280555" "0.455113428187147" "None" "None" 0.455113428187147 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"URXUCD" "continuous" 982 TRUE "7.46575050780181" "9.83359355196082" "0.457555577270254" "None" "None" 0.457555577270254 "LBXIRN" "WTSHM4YR" 1 0.865024258233144
"LBXCBC" "continuous" 2116 TRUE "-1.23529955372467" "1.54292696116262" "0.459685718401029" "None" "None" 0.459685718401029 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DR1TS180" "continuous" 4048 TRUE "-0.195942676602877" "0.26088111780148" "0.462311555210678" "None" "None" 0.462311555210678 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TP183" "continuous" 4048 TRUE "0.874847045961027" "1.17252109332542" "0.4652256977641" "None" "None" 0.4652256977641 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"SMD430" "continuous" 928 TRUE "0.104978294731474" "0.141041366593018" "0.466296515721861" "None" "None" 0.466296515721861 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DR1TM161" "continuous" 4048 TRUE "-1.01498974920254" "1.37132069578302" "0.468750994181239" "None" "None" 0.468750994181239 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"LBXALC" "continuous" 2116 TRUE "-0.186712582163288" "0.239091057955119" "0.470185239485668" "None" "None" 0.470185239485668 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"LBXRPL" "continuous" 3386 TRUE "0.315533063605063" "0.437521717665908" "0.48006033773439" "None" "None" 0.48006033773439 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"DR1TS100" "continuous" 4048 TRUE "1.87075586492599" "2.59729441958502" "0.480607794974425" "None" "None" 0.480607794974425 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TMFAT" "continuous" 4048 TRUE "-0.0446337843774853" "0.0619740234070606" "0.480649552919212" "None" "None" 0.480649552919212 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"DR1TNIAC" "continuous" 4048 TRUE "0.0667709011684208" "0.0931503120911593" "0.482690711994679" "None" "None" 0.482690711994679 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.865024258233144
"LBXDFS" "continuous" 922 TRUE "0.990628532234589" "1.38236306331285" "0.482804237153383" "None" "None" 0.482804237153383 "LBXIRN" "WTMEC4YR" 1 0.865024258233144
"LBXBCD" "continuous" 4280 TRUE "4.60878691060183" "6.71044995348998" "0.500957323270571" "None" "None" 0.500957323270571 "LBXIRN" "WTMEC4YR" 1 0.876348782942379
"DR1TFIBE" "continuous" 4048 TRUE "0.055348347518697" "0.0822826528943745" "0.509706810117145" "None" "None" 0.509706810117145 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.876348782942379
"LBXME" "continuous" 3238 TRUE "0.0687271445043498" "0.102300107932437" "0.510230506068337" "None" "None" 0.510230506068337 "LBXIRN" "WTMEC4YR" 1 0.876348782942379
"URXUMO" "continuous" 982 TRUE "0.0112109368519356" "0.0169325292974703" "0.516298507780006" "None" "None" 0.516298507780006 "LBXIRN" "WTSHM4YR" 1 0.876348782942379
"URXMIB" "continuous" 588 TRUE "0.0630067997409648" "0.0953032128203029" "0.537777950821452" "None" "None" 0.537777950821452 "LBXIRN" "WTSPH4YR" 1 0.891634557341972
"LBXVID" "continuous" 1709 TRUE "0.0883374150658464" "0.134081246161515" "0.539127871881192" "None" "None" 0.539127871881192 "LBXIRN" "WTMEC4YR" 1 0.891634557341972
"URXUCO" "continuous" 1029 TRUE "1.26155448189621" "2.19347638654437" "0.572316984477378" "None" "None" 0.572316984477378 "LBXIRN" "WTSHM4YR" 1 0.897504365094622
"DR1TM201" "continuous" 4048 TRUE "3.29484987852088" "5.75163222596231" "0.573830111782557" "None" "None" 0.573830111782557 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.897504365094622
"DR1TCAFF" "continuous" 4048 TRUE "-0.0150307724205203" "0.0263465234127448" "0.575389854920994" "None" "None" 0.575389854920994 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.897504365094622
"DR1TS080" "continuous" 4048 TRUE "2.67232815042718" "4.73400652707973" "0.579383791014083" "None" "None" 0.579383791014083 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.897504365094622
"LBXVIE" "continuous" 3894 TRUE "0.00230360140982081" "0.00408403280382067" "0.579680505840485" "None" "None" 0.579680505840485 "LBXIRN" "WTMEC4YR" 1 0.897504365094622
"SMD410" "categorical" 4288 TRUE "None" "None" "None" "0.598100998293157" "None" 0.598100998293157 "LBXIRN" "WTMEC4YR" 1 0.897504365094622
"DRD340" "categorical" 2331 TRUE "None" "None" "None" "0.610852564700432" "None" 0.610852564700432 "LBXIRN" "WTDR4YR (96 observations are missing weights)" 1 0.897504365094622
"DR1TSELE" "continuous" 4048 TRUE "0.0127881922970914" "0.0247091352763848" "0.61107503195887" "None" "None" 0.61107503195887 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.897504365094622
"DR1TATOC" "continuous" 2224 TRUE "-0.0866125878284358" "0.159847546434227" "0.611188981954906" "None" "None" 0.611188981954906 "LBXIRN" "WTDR4YR" 1 0.897504365094622
"DR1TS140" "continuous" 4048 TRUE "0.308302954210275" "0.597682909987825" "0.612251039754471" "None" "None" 0.612251039754471 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.897504365094622
"LBXBEC" "continuous" 2113 TRUE "0.0511543660512775" "0.102122368960394" "0.637700609079898" "None" "None" 0.637700609079898 "LBXIRN" "WTMEC4YR" 1 0.914029274974711
"DR1TS120" "continuous" 4048 TRUE "0.477533532245736" "1.02698495082987" "0.647517253529419" "None" "None" 0.647517253529419 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.914029274974711
"URXMBP" "continuous" 1089 TRUE "0.00803582874543538" "0.018042388580258" "0.661350945294885" "None" "None" 0.661350945294885 "LBXIRN" "WTSPH4YR" 1 0.914029274974711
"DR1TVB6" "continuous" 4048 TRUE "0.295647062933578" "0.665553862387308" "0.66218362917586" "None" "None" 0.66218362917586 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.914029274974711
"LBXHBS" "categorical" 3918 TRUE "None" "None" "None" "0.666885664899379" "None" 0.666885664899379 "LBXIRN" "WTMEC4YR" 1 0.914029274974711
"DR1TBCAR" "continuous" 2224 TRUE "-0.000159267114812625" "0.000354358939186643" "0.671918941835446" "None" "None" 0.671918941835446 "LBXIRN" "WTDR4YR" 1 0.914029274974711
"LBDRUIU" "continuous" 3238 TRUE "0.0119433079517102" "0.0278762342433453" "0.673413488707783" "None" "None" 0.673413488707783 "LBXIRN" "WTMEC4YR" 1 0.914029274974711
"LBXMS1" "categorical" 2305 TRUE "None" "None" "None" "0.68020783253932" "None" 0.68020783253932 "LBXIRN" "WTMEC4YR" 1 0.914029274974711
"URXMHP" "continuous" 1089 TRUE "-0.03773621473232" "0.108353948999507" "0.731678900135669" "None" "None" 0.731678900135669 "LBXIRN" "WTSPH4YR" 1 0.952857438505036
"DR1TLZ" "continuous" 2224 TRUE "-9.72105535389693e-05" "0.000287662113967922" "0.749140152622222" "None" "None" 0.749140152622222 "LBXIRN" "WTDR4YR" 1 0.952857438505036
"DRD350HQ" "continuous" 574 TRUE "0.36984758548841" "1.14815511524639" "0.751529766883705" "None" "None" 0.751529766883705 "LBXIRN" "WTDR4YR (24 observations are missing weights)" 1 0.952857438505036
"URXETD" "continuous" 1091 TRUE "0.00327660087110629" "0.0102168858350435" "0.752127752693877" "None" "None" 0.752127752693877 "LBXIRN" "WTSPH4YR" 1 0.952857438505036
"LBXTHG" "continuous" 1002 TRUE "0.250892935643352" "0.79066584037465" "0.754653130539701" "None" "None" 0.754653130539701 "LBXIRN" "WTMEC4YR" 1 0.952857438505036
"DR1TM221" "continuous" 4048 TRUE "-2.65339447706425" "9.30066116003603" "0.778678034297553" "None" "None" 0.778678034297553 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.952857438505036
"URXMEP" "continuous" 1089 TRUE "0.000590816240749836" "0.00210418050429115" "0.782079410958209" "None" "None" 0.782079410958209 "LBXIRN" "WTSPH4YR" 1 0.952857438505036
"DRD360" "categorical" 2330 TRUE "None" "None" "None" "0.79131473168864" "None" 0.79131473168864 "LBXIRN" "WTDR4YR (96 observations are missing weights)" 1 0.952857438505036
"DR1TVB1" "continuous" 4048 TRUE "0.377485411311114" "1.40699848303966" "0.791525684481231" "None" "None" 0.791525684481231 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.952857438505036
"DR1TACAR" "continuous" 2224 TRUE "-0.00034574213233685" "0.00127910236013234" "0.797731199536464" "None" "None" 0.797731199536464 "LBXIRN" "WTDR4YR" 1 0.952857438505036
"URXMC1" "continuous" 588 TRUE "-0.0573793306136591" "0.212320040757136" "0.797768527407227" "None" "None" 0.797768527407227 "LBXIRN" "WTSPH4YR" 1 0.952857438505036
"DR1TVB2" "continuous" 4048 TRUE "0.21005014963774" "0.819837219464177" "0.800694272195756" "None" "None" 0.800694272195756 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.952857438505036
"use_water_treatment" "categorical" 4274 TRUE "None" "None" "None" "0.805127603077899" "None" 0.805127603077899 "LBXIRN" "WTMEC4YR" 1 0.952857438505036
"DR1TVARA" "continuous" 2224 TRUE "-0.000332619458415741" "0.00134130798281702" "0.814011041438751" "None" "None" 0.814011041438751 "LBXIRN" "WTDR4YR" 1 0.954612948596354
"LBXVAR" "continuous" 3238 TRUE "-0.0316927929390108" "0.148693567397282" "0.83361187490333" "None" "None" 0.83361187490333 "LBXIRN" "WTMEC4YR" 1 0.968792178941707
"DR1TS160" "continuous" 4048 TRUE "-0.023220598157289" "0.125577909449343" "0.855367189349287" "None" "None" 0.855367189349287 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.974650359334384
"DR1TCARB" "continuous" 4048 TRUE "0.00130772050919019" "0.00788358091384779" "0.870101120580037" "None" "None" 0.870101120580037 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.974650359334384
"DR1TKCAL" "continuous" 4048 TRUE "0.000191815680127971" "0.00116164913294424" "0.870687012349394" "None" "None" 0.870687012349394 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.974650359334384
"URXMNM" "continuous" 588 TRUE "0.00554938953480436" "0.0325347311195336" "0.871250646299431" "None" "None" 0.871250646299431 "LBXIRN" "WTSPH4YR" 1 0.974650359334384
"DR1TSUGR" "continuous" 2224 TRUE "-0.00244029717156913" "0.0156051565424141" "0.881853288088714" "None" "None" 0.881853288088714 "LBXIRN" "WTDR4YR" 1 0.974650359334384
"DR1TTFAT" "continuous" 4048 TRUE "-0.00310511461484061" "0.0235420018640979" "0.896529067198671" "None" "None" 0.896529067198671 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.974650359334384
"DR1TFF" "continuous" 2224 TRUE "0.00152863177408697" "0.0121473957930339" "0.904761813512146" "None" "None" 0.904761813512146 "LBXIRN" "WTDR4YR" 1 0.974650359334384
"LBXHA" "categorical" 4220 TRUE "None" "None" "None" "0.912596953031332" "None" 0.912596953031332 "LBXIRN" "WTMEC4YR" 1 0.974650359334384
"DR1TCRYP" "continuous" 2224 TRUE "0.000395287090049055" "0.00347722237688052" "0.913915774828927" "None" "None" 0.913915774828927 "LBXIRN" "WTDR4YR" 1 0.974650359334384
"URXMZP" "continuous" 1089 TRUE "0.000677920714330415" "0.00648953561134467" "0.917956610616436" "None" "None" 0.917956610616436 "LBXIRN" "WTSPH4YR" 1 0.974650359334384
"LBDDWS" "continuous" 776 TRUE "-0.00015669169605855" "0.00161343934584148" "0.923707015697742" "None" "None" 0.923707015697742 "LBXIRN" "WTMEC4YR" 1 0.974650359334384
"LBXTO1" "continuous" 3201 TRUE "-0.00174760166582572" "0.0194278968982149" "0.929317784481622" "None" "None" 0.929317784481622 "LBXIRN" "WTMEC4YR" 1 0.974650359334384
"DR1TRET" "continuous" 2224 TRUE "-0.000120877550070646" "0.0015866499360648" "0.942227034305723" "None" "None" 0.942227034305723 "LBXIRN" "WTDR4YR" 1 0.977560681681618
"DR1TCOPP" "continuous" 4048 TRUE "0.0534474632612754" "0.796639113946337" "0.947248722559707" "None" "None" 0.947248722559707 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.977560681681618
"LBXLYC" "continuous" 2111 TRUE "0.0043762913022006" "0.0954882826609001" "0.965219357229809" "None" "None" 0.965219357229809 "LBXIRN" "WTMEC4YR" 1 0.988200770497185
"DR1TVC" "continuous" 4048 TRUE "-0.000199685622785975" "0.00894497271778546" "0.98243528984246" "None" "None" 0.98243528984246 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.99707848139179
"DR1TVK" "continuous" 2224 TRUE "-3.31516497937696e-05" "0.00612722180743462" "0.995892260879083" "None" "None" 0.995892260879083 "LBXIRN" "WTDR4YR" 1 0.99707848139179
"DR1TSFAT" "continuous" 4048 TRUE "0.000238704353745161" "0.064292737120818" "0.99707848139179" "None" "None" 0.99707848139179 "LBXIRN" "WTDR4YR (53 observations are missing weights)" 1 0.99707848139179
