"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TVB2" "continuous" 3770 TRUE "0.0171565379743894" "0.00639343873962796" "0.0157077397543644" "None" "None" 0.0157077397543644 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.121301277548505
"DR1TVB6" "continuous" 3770 TRUE "0.0178452779274529" "0.00665687270198481" "0.0157973756807356" "None" "None" 0.0157973756807356 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.121301277548505
"LBX180" "continuous" 496 TRUE "-0.395351009681065" "0.152623811268463" "0.0190559543874573" "None" "None" 0.0190559543874573 "logLBXRBF" "WTSPO4YR" 1 0.141276903217356
"LBXDFS" "continuous" 662 TRUE "-0.0291454346845545" "0.0115371783491162" "0.0217471740337053" "None" "None" 0.0217471740337053 "logLBXRBF" "WTMEC4YR" 1 0.155854747241555
"DR1TIRON" "continuous" 3770 TRUE "0.00241429913631712" "0.000990540351048139" "0.0260750435772952" "None" "None" 0.0260750435772952 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.180843044165112
"URXDMA" "continuous" 1033 TRUE "-7.948990921837e-05" "3.31707212298245e-05" "0.0283327002935982" "None" "None" 0.0283327002935982 "logLBXRBF" "WTSPH4YR" 1 0.190360330097613
"URXP21" "continuous" 573 TRUE "-0.002342424729002" "0.000736657810594982" "0.033541612010301" "None" "None" 0.033541612010301 "logLBXRBF" "WTMEC4YR" 1 0.213788639589988
"LBXDIE" "continuous" 253 TRUE "-6.201381832374" "1.95533247014569" "0.0338084360281842" "None" "None" 0.0338084360281842 "logLBXRBF" "WTSPO4YR" 1 0.213788639589988
"LBXTNA" "continuous" 496 TRUE "-0.697634321862305" "0.307709600019263" "0.0367095519543428" "None" "None" 0.0367095519543428 "logLBXRBF" "WTSPO4YR" 1 0.22550153343382
"LBXPCB" "continuous" 227 TRUE "-0.00163396230331914" "0.000461907750225372" "0.0384345156225142" "None" "None" 0.0384345156225142 "logLBXRBF" "WTSPO4YR" 1 0.229539468301126
"URXP03" "continuous" 1034 TRUE "-1.464813727984e-05" "6.76763321236067e-06" "0.0449537751626499" "None" "None" 0.0449537751626499 "logLBXRBF" "WTSPH4YR" 1 0.261217882701884
"DR1TCALC" "continuous" 3770 TRUE "2.21219574849642e-05" "1.03371577615734e-05" "0.0471469767021117" "None" "None" 0.0471469767021117 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.263552504575746
"URXP01" "continuous" 573 TRUE "-1.15850878703381e-06" "4.15247635667562e-07" "0.0493159435833216" "None" "None" 0.0493159435833216 "logLBXRBF" "WTSPH4YR" 1 0.263552504575746
"LBXBPB" "continuous" 3987 TRUE "-0.00887230925639358" "0.00420123724555279" "0.0498048270537344" "None" "None" 0.0498048270537344 "logLBXRBF" "WTMEC4YR" 1 0.263552504575746
"DRD340" "categorical" 2068 TRUE "None" "None" "None" "0.0502588497097935" "None" 0.0502588497097935 "logLBXRBF" "WTDR4YR (81 observations are missing weights)" 1 0.263552504575746
"DR1TP225" "continuous" 3770 TRUE "-0.474921510559473" "0.226890053719347" "0.0516367202277364" "None" "None" 0.0516367202277364 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.264330829737222
"URXETL" "continuous" 1087 TRUE "3.09456095469886e-05" "1.51257728573588e-05" "0.0565594671541408" "None" "None" 0.0565594671541408 "logLBXRBF" "WTSPH4YR" 1 0.2778128210646
"DR1TVB1" "continuous" 3770 TRUE "0.0205605224467484" "0.0100940226057029" "0.0575415578010538" "None" "None" 0.0575415578010538 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.2778128210646
"LBXBHC" "continuous" 493 TRUE "-0.513404567090736" "0.252730427047348" "0.0581468695251488" "None" "None" 0.0581468695251488 "logLBXRBF" "WTSPO4YR" 1 0.2778128210646
"URXP22" "continuous" 573 TRUE "-0.00570434038355441" "0.00219117863301512" "0.0598387105171724" "None" "None" 0.0598387105171724 "logLBXRBF" "WTMEC4YR" 1 0.279680929591132
"DR1TFDFE" "continuous" 2057 TRUE "8.55288298426508e-05" "3.44874768355441e-05" "0.0682113641409448" "None" "None" 0.0682113641409448 "logLBXRBF" "WTDR4YR" 1 0.311560075526641
"URXP04" "continuous" 1035 TRUE "-3.67004478537348e-06" "1.9039183658007e-06" "0.0707794439784754" "None" "None" 0.0707794439784754 "logLBXRBF" "WTSPH4YR" 1 0.311560075526641
"LBX170" "continuous" 492 TRUE "-0.758566067512627" "0.394933491779169" "0.0716981905559593" "None" "None" 0.0716981905559593 "logLBXRBF" "WTSPO4YR" 1 0.311560075526641
"LBXTO1" "continuous" 3164 TRUE "-0.000275854314172413" "0.00014403973681134" "0.0724558315178235" "None" "None" 0.0724558315178235 "logLBXRBF" "WTMEC4YR" 1 0.311560075526641
"DR1TM161" "continuous" 3770 TRUE "-0.013628977372023" "0.00720389606383948" "0.0756662490758708" "None" "None" 0.0756662490758708 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.318985167672789
"DR1TP205" "continuous" 3770 TRUE "-0.128144095570394" "0.0683272681824809" "0.0780139734972356" "None" "None" 0.0780139734972356 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.322557775036647
"DR1TFA" "continuous" 2057 TRUE "0.000154303985715174" "6.63165908626341e-05" "0.0805359135612574" "None" "None" 0.0805359135612574 "logLBXRBF" "WTDR4YR" 1 0.322676242599507
"LBXD07" "continuous" 226 TRUE "-0.000117670824643871" "4.55781127371705e-05" "0.081656487288774" "None" "None" 0.081656487288774 "logLBXRBF" "WTSPO4YR" 1 0.322676242599507
"LBXBCD" "continuous" 3987 TRUE "-0.0673339586652244" "0.0364970992733258" "0.082545085316153" "None" "None" 0.082545085316153 "logLBXRBF" "WTMEC4YR" 1 0.322676242599507
"private_water_source" "categorical" 3952 TRUE "None" "None" "None" "0.0852405541062576" "None" 0.0852405541062576 "logLBXRBF" "WTMEC4YR" 1 0.323068328259197
"LBX146" "continuous" 496 TRUE "-3.972374310504" "2.17684664273978" "0.0856506730733686" "None" "None" 0.0856506730733686 "logLBXRBF" "WTSPO4YR" 1 0.323068328259197
"LBXPDT" "continuous" 499 TRUE "-0.013533835236722" "0.0078287801520769" "0.101974496269848" "None" "None" 0.101974496269848 "logLBXRBF" "WTSPO4YR" 1 0.378008908586507
"URXP16" "continuous" 1000 TRUE "0.001783392535575" "0.00104698870342422" "0.106711961756059" "None" "None" 0.106711961756059 "logLBXRBF" "WTMEC4YR" 1 0.38886562334835
"LBXD05" "continuous" 221 TRUE "-0.000744822880717503" "0.000332659147021472" "0.111064849601697" "None" "None" 0.111064849601697 "logLBXRBF" "WTSPO4YR" 1 0.392522708850604
"LBXRPL" "continuous" 3345 TRUE "0.00472497729083362" "0.00281357133626307" "0.111366908092497" "None" "None" 0.111366908092497 "logLBXRBF" "WTMEC4YR" 1 0.392522708850604
"DR1TNIAC" "continuous" 3770 TRUE "0.00136456370967712" "0.000826305856871449" "0.117006489885009" "None" "None" 0.117006489885009 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.405748311698015
"DR1TZINC" "continuous" 3770 TRUE "0.00169093287890352" "0.00103532419239184" "0.1208008859782" "None" "None" 0.1208008859782 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.412256991830364
"LBXF03" "continuous" 225 TRUE "-0.00522019873177176" "0.00250271804891376" "0.128288590002698" "None" "None" 0.128288590002698 "logLBXRBF" "WTSPO4YR" 1 0.428444883348069
"DR1TP204" "continuous" 3770 TRUE "-0.115463692903868" "0.0724712956055144" "0.129529848454068" "None" "None" 0.129529848454068 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.428444883348069
"DR1TP184" "continuous" 3770 TRUE "-0.566364923552663" "0.362698428386793" "0.136820740513584" "None" "None" 0.136820740513584 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.445703927430613
"LBX118" "continuous" 498 TRUE "-1.88631534247868" "1.22769167929088" "0.142825060874754" "None" "None" 0.142825060874754 "logLBXRBF" "WTSPO4YR" 1 0.458319225195105
"LBXCRY" "continuous" 2066 TRUE "0.00189165021890423" "0.00106676030957584" "0.150863837346532" "None" "None" 0.150863837346532 "logLBXRBF" "WTMEC4YR" 1 0.476995956316242
"URXMHP" "continuous" 1084 TRUE "-0.00102211350525095" "0.000690014384946838" "0.156825778956855" "None" "None" 0.156825778956855 "logLBXRBF" "WTSPH4YR" 1 0.488660035880056
"LBXHA" "categorical" 3880 TRUE "None" "None" "None" "0.163599738644521" "None" 0.163599738644521 "logLBXRBF" "WTMEC4YR" 1 0.490779555538054
"LBX099" "continuous" 491 TRUE "-2.3494145211665" "1.6142117755441" "0.163761351561749" "None" "None" 0.163761351561749 "logLBXRBF" "WTSPO4YR" 1 0.490779555538054
"URXP20" "continuous" 573 TRUE "-0.000886753137426987" "0.000525197558237705" "0.166601629830867" "None" "None" 0.166601629830867 "logLBXRBF" "WTMEC4YR" 1 0.490779555538054
"LBX196" "continuous" 273 TRUE "-4.11106158789245" "2.43511917882133" "0.166636779322223" "None" "None" 0.166636779322223 "logLBXRBF" "WTSPO4YR" 1 0.490779555538054
"DR1TM201" "continuous" 3770 TRUE "-0.0707533174482125" "0.0493417000755475" "0.16972600927203" "None" "None" 0.16972600927203 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.490843797503206
"DRD370B" "categorical" 1108 TRUE "None" "None" "None" "0.171224580524374" "None" 0.171224580524374 "logLBXRBF" "WTDR4YR (44 observations are missing weights)" 1 0.490843797503206
"LBXVAR" "continuous" 3200 TRUE "0.00158053370176155" "0.0011186916358166" "0.17574941010194" "None" "None" 0.17574941010194 "logLBXRBF" "WTMEC4YR" 1 0.49639583768683
"LBXALC" "continuous" 2080 TRUE "0.00501070530784741" "0.00306815875737868" "0.177778974427376" "None" "None" 0.177778974427376 "logLBXRBF" "WTMEC4YR" 1 0.49639583768683
"DR1TPHOS" "continuous" 3770 TRUE "1.59141089646747e-05" "1.14459016752106e-05" "0.182350881540377" "None" "None" 0.182350881540377 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.49701372551933
"LBXBEC" "continuous" 2077 TRUE "0.00147798312670617" "0.000917839560305024" "0.182623647981521" "None" "None" 0.182623647981521 "logLBXRBF" "WTMEC4YR" 1 0.49701372551933
"LBXF05" "continuous" 226 TRUE "-0.00492205826318198" "0.00288625526039581" "0.186674641706596" "None" "None" 0.186674641706596 "logLBXRBF" "WTSPO4YR" 1 0.501688099586476
"LBXLUZ" "continuous" 2079 TRUE "0.00175285739918782" "0.00114396512097573" "0.200222456076197" "None" "None" 0.200222456076197 "logLBXRBF" "WTMEC4YR" 1 0.527124635914003
"LBD199" "continuous" 273 TRUE "-3.06873272741358" "2.00728008945641" "0.201042884395108" "None" "None" 0.201042884395108 "logLBXRBF" "WTSPO4YR" 1 0.527124635914003
"URXMOH" "continuous" 581 TRUE "-0.000334366280719587" "0.000223901866568424" "0.209638152865701" "None" "None" 0.209638152865701 "logLBXRBF" "WTSPH4YR" 1 0.542698213595131
"DR1TP183" "continuous" 3770 TRUE "-0.0129006542936229" "0.00994817716874698" "0.212030929962749" "None" "None" 0.212030929962749 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.542698213595131
"DR1TFF" "continuous" 2057 TRUE "0.000117240669962111" "7.99924753836857e-05" "0.216618831050799" "None" "None" 0.216618831050799 "logLBXRBF" "WTDR4YR" 1 0.544972922433292
"DRD370BQ" "continuous" 565 TRUE "-0.0107672874235045" "0.00834743802529263" "0.217989168973317" "None" "None" 0.217989168973317 "logLBXRBF" "WTDR4YR (15 observations are missing weights)" 1 0.544972922433292
"home_painted_12mos" "categorical" 717 TRUE "None" "None" "None" "0.226840887018959" "None" 0.226840887018959 "logLBXRBF" "WTMEC4YR" 1 0.56058380125375
"DRD370AQ" "continuous" 310 TRUE "0.0138417777866774" "0.0110555496266366" "0.234416070557111" "None" "None" 0.234416070557111 "logLBXRBF" "WTDR4YR (14 observations are missing weights)" 1 0.566327006516223
"DSDCOUNT" "continuous" 3991 TRUE "0.00091361606094675" "0.000744772435687033" "0.236652860359676" "None" "None" 0.236652860359676 "logLBXRBF" "WTMEC4YR" 1 0.566327006516223
"URXOP6" "continuous" 1335 TRUE "-0.0175222425112353" "0.0143145442449573" "0.237613898055966" "None" "None" 0.237613898055966 "logLBXRBF" "WTSPP4YR" 1 0.566327006516223
"LBXTC2" "continuous" 222 TRUE "-0.000973421432506145" "0.000666199936705498" "0.240117764383857" "None" "None" 0.240117764383857 "logLBXRBF" "WTMEC4YR" 1 0.566327006516223
"DR1TVC" "continuous" 3770 TRUE "9.20670509753497e-05" "7.66899980236522e-05" "0.246403472635979" "None" "None" 0.246403472635979 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.566327006516223
"LBXF04" "continuous" 225 TRUE "-0.00312191425184338" "0.0021746914518394" "0.246632469741043" "None" "None" 0.246632469741043 "logLBXRBF" "WTSPO4YR" 1 0.566327006516223
"URXMHH" "continuous" 581 TRUE "-0.000251293031550329" "0.000185791801442435" "0.247603435407093" "None" "None" 0.247603435407093 "logLBXRBF" "WTSPH4YR" 1 0.566327006516223
"URXP14" "continuous" 1002 TRUE "-0.00109528988737064" "0.000925588069089632" "0.252956998847665" "None" "None" 0.252956998847665 "logLBXRBF" "WTMEC4YR" 1 0.570345842003824
"DR1TS180" "continuous" 3770 TRUE "-0.00235132928878039" "0.00201509933664305" "0.259376734165332" "None" "None" 0.259376734165332 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.570345842003824
"how_many_years_in_house" "categorical" 3986 TRUE "None" "None" "None" "0.262652584523702" "None" 0.262652584523702 "logLBXRBF" "WTMEC4YR" 1 0.570345842003824
"LBXIRN" "continuous" 3912 TRUE "0.000192006884619208" "0.000166147948223587" "0.263813652943908" "None" "None" 0.263813652943908 "logLBXRBF" "WTMEC4YR" 1 0.570345842003824
"URXOP4" "continuous" 1334 TRUE "0.00221298214435093" "0.00193474827532775" "0.268554179659985" "None" "None" 0.268554179659985 "logLBXRBF" "WTSPP4YR" 1 0.570345842003824
"LBDDWS" "continuous" 548 TRUE "1.79328264331458e-05" "1.56791035061284e-05" "0.269555380065201" "None" "None" 0.269555380065201 "logLBXRBF" "WTMEC4YR" 1 0.570345842003824
"LBXCBC" "continuous" 2080 TRUE "0.023235251925465" "0.0182127789823853" "0.271087454411303" "None" "None" 0.271087454411303 "logLBXRBF" "WTMEC4YR" 1 0.570345842003824
"URXMCP" "continuous" 1084 TRUE "0.000393432487780827" "0.000346458856285653" "0.271888418311868" "None" "None" 0.271888418311868 "logLBXRBF" "WTSPH4YR" 1 0.570345842003824
"DR1TS160" "continuous" 3770 TRUE "-0.00112476511010236" "0.000993363120412408" "0.273235449890204" "None" "None" 0.273235449890204 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.570345842003824
"URXMNM" "continuous" 581 TRUE "0.00060327504702947" "0.000478699106352347" "0.27609173017783" "None" "None" 0.27609173017783 "logLBXRBF" "WTSPH4YR" 1 0.570766557579167
"DR1TPFAT" "continuous" 3770 TRUE "-0.00100306308799178" "0.000899448480620412" "0.280282925973918" "None" "None" 0.280282925973918 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.571278896932446
"LBXME" "continuous" 3200 TRUE "0.00141650087489075" "0.001273932190105" "0.281653781743438" "None" "None" 0.281653781743438 "logLBXRBF" "WTMEC4YR" 1 0.571278896932446
"URXETD" "continuous" 1085 TRUE "7.08535211540408e-05" "6.50746646110538e-05" "0.291435604935445" "None" "None" 0.291435604935445 "logLBXRBF" "WTSPH4YR" 1 0.585594907113278
"DR1TCOPP" "continuous" 3770 TRUE "-0.00763279396503788" "0.00714396613138487" "0.300266182281054" "None" "None" 0.300266182281054 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.596575305550546
"DR1TS080" "continuous" 3770 TRUE "0.0284653491138007" "0.0267676076960926" "0.302462302413408" "None" "None" 0.302462302413408 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.596575305550546
"LBX178" "continuous" 497 TRUE "-4.27018262900816" "4.04006114675149" "0.305319230122111" "None" "None" 0.305319230122111 "logLBXRBF" "WTSPO4YR" 1 0.596575305550546
"DR1TP182" "continuous" 3770 TRUE "-0.00103928579452551" "0.000988915983457678" "0.307999343795863" "None" "None" 0.307999343795863 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.596575305550546
"DR1TMFAT" "continuous" 3770 TRUE "-0.000578036767180049" "0.000560675507201584" "0.317002741551173" "None" "None" 0.317002741551173 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.608532048513413
"LBXD03" "continuous" 222 TRUE "-0.00106375386204625" "0.000903421171598887" "0.323914914670267" "None" "None" 0.323914914670267 "logLBXRBF" "WTSPO4YR" 1 0.616298288974402
"LBXF01" "continuous" 227 TRUE "-0.00493753130285026" "0.0042933445758778" "0.333486432333644" "None" "None" 0.333486432333644 "logLBXRBF" "WTSPO4YR" 1 0.624422171046707
"URXP02" "continuous" 573 TRUE "-9.56626487500928e-07" "8.71518599406501e-07" "0.333993254280797" "None" "None" 0.333993254280797 "logLBXRBF" "WTSPH4YR" 1 0.624422171046707
"DR1TTFAT" "continuous" 3770 TRUE "-0.000220740665443786" "0.000225219461851294" "0.340773370982253" "None" "None" 0.340773370982253 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.628787484976676
"DR1TM181" "continuous" 3770 TRUE "-0.000584745800283586" "0.000603507866195976" "0.346173241129492" "None" "None" 0.346173241129492 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.628787484976676
"LBXF07" "continuous" 225 TRUE "-0.00313759232499537" "0.00281909374632077" "0.346871211246408" "None" "None" 0.346871211246408 "logLBXRBF" "WTSPO4YR" 1 0.628787484976676
"URXUBA" "continuous" 974 TRUE "0.0029579785697818" "0.00306496115817363" "0.348026561452206" "None" "None" 0.348026561452206 "logLBXRBF" "WTSHM4YR" 1 0.628787484976676
"DR1TVK" "continuous" 2057 TRUE "-0.000100665378672483" "9.82249122410316e-05" "0.363366148830603" "None" "None" 0.363366148830603 "logLBXRBF" "WTDR4YR" 1 0.644589996319761
"DR1TS040" "continuous" 3770 TRUE "0.0102413204026144" "0.0110042381268336" "0.365052777869451" "None" "None" 0.365052777869451 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.644589996319761
"DR1TRET" "continuous" 2057 TRUE "2.21061104859036e-05" "2.16912099587241e-05" "0.365767346748888" "None" "None" 0.365767346748888 "logLBXRBF" "WTDR4YR" 1 0.644589996319761
"DR1TM221" "continuous" 3770 TRUE "-0.0426263301655122" "0.0469647742529851" "0.376763975477859" "None" "None" 0.376763975477859 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.656781811867458
"LBX194" "continuous" 271 TRUE "-1.88835965691077" "1.93774496748488" "0.384982623462623" "None" "None" 0.384982623462623 "logLBXRBF" "WTSPO4YR" 1 0.656781811867458
"DR1TS060" "continuous" 3770 TRUE "0.0194588707306009" "0.0219365719567964" "0.387428596209545" "None" "None" 0.387428596209545 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.656781811867458
"URXP13" "continuous" 1025 TRUE "-0.000282143081143694" "0.000318247212805081" "0.387689432713355" "None" "None" 0.387689432713355 "logLBXRBF" "WTMEC4YR" 1 0.656781811867458
"DR1TLYCO" "continuous" 2057 TRUE "8.04859790966689e-07" "8.31659418360992e-07" "0.387959488870545" "None" "None" 0.387959488870545 "logLBXRBF" "WTDR4YR" 1 0.656781811867458
"URXUTL" "continuous" 1012 TRUE "-0.117542166705137" "0.136094150270911" "0.399784300394903" "None" "None" 0.399784300394903 "logLBXRBF" "WTSHM4YR" 1 0.667864087306619
"LBXF06" "continuous" 222 TRUE "-0.00334991876731309" "0.00342957742207068" "0.400718452383972" "None" "None" 0.400718452383972 "logLBXRBF" "WTSPO4YR" 1 0.667864087306619
"DR1TMAGN" "continuous" 3770 TRUE "6.23849940189985e-05" "7.40388853042552e-05" "0.411151825486513" "None" "None" 0.411151825486513 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.679981865227694
"IRON_mg" "continuous" 3987 TRUE "-0.000385785213741984" "0.000463266456205216" "0.416531925726929" "None" "None" 0.416531925726929 "logLBXRBF" "WTMEC4YR" 1 0.68083917023109
"URXP12" "continuous" 984 TRUE "-0.000408667197324059" "0.000492328136844785" "0.418003583583739" "None" "None" 0.418003583583739 "logLBXRBF" "WTMEC4YR" 1 0.68083917023109
"LBXHPE" "continuous" 479 TRUE "0.206369530442639" "0.253577301849949" "0.426993568675211" "None" "None" 0.426993568675211 "logLBXRBF" "WTSPO4YR" 1 0.689384559035515
"LBXHXC" "continuous" 223 TRUE "-0.000791415261822286" "0.000869153945839789" "0.429662934468647" "None" "None" 0.429662934468647 "logLBXRBF" "WTSPO4YR" 1 0.689384559035515
"VITAMIN_B_6_mg" "continuous" 3988 TRUE "-0.000772265940002435" "0.000997727937223251" "0.449547366084659" "None" "None" 0.449547366084659 "logLBXRBF" "WTMEC4YR" 1 0.714639086630889
"LBXHBS" "categorical" 3684 TRUE "None" "None" "None" "0.453143357813585" "None" 0.453143357813585 "logLBXRBF" "WTMEC4YR" 1 0.714639086630889
"DR1TS100" "continuous" 3770 TRUE "0.0116384415803147" "0.0152828886539926" "0.456773324461554" "None" "None" 0.456773324461554 "logLBXRBF" "WTDR4YR (48 observations are missing weights)" 1 0.714639086630889
"LBXIHG" "continuous" 691 TRUE "0.0476681210367398" "0.0634013638358382" "0.462426281561792" "None" "None" 0.462426281561792 "logLBXRBF" "WTMEC4YR" 1 0.714639086630889
"LBXD04" "continuous" 223 TRUE "-0.00121522651628122" "0.00145119156296858" "0.46383102794883" "None" "None" 0.46383102794883 "logLBXRBF" "WTSPO4YR" 1 0.714639086630889
"URXP06" "continuous" 1021 TRUE "-3.83279281075353e-06" "5.13179942795882e-06" "0.465346381992207" "None" "None" 0.465346381992207 "logLBXRBF" "WTSPH4YR" 1 0.714639086630889
